ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_av_err,sed_radius,sed_radius_err,sed_teff,sed_teff_err,sed_logg,sed_logg_err,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0271,RG,05:27:45.23,-70:35:15.2,16.245,17.789,1.544,283.62,9188.4,0.029,0.188,57.7,101.7,1,LMC,49970.0,0.1074070090348218,0.3898605619377372,51.59062345200475,1.6436708177289945,4059.9633450092797,215.48126136692298,1.4999991967767983,0.5787464823309877,-0.7,-0.004593279951916089,2.0130973478093814,0.19349999999999998,0.0,0.432,656.5212498364315
OGLE-LMC-HB-0272,RG,05:28:12.28,-69:34:18.0,16.404,17.931,1.527,257.687,9234.75,0.065,0.2633,63.3,35.3,1,LMC,49970.0,0.021742773072585642,0.45154091743308394,50.787746220463355,1.4090211306565055,3988.5719397767493,192.83755539882858,0.919392879344986,0.4474632258740328,-0.7,-0.0194141265233602,2.5517604621664844,0.15075,0.0,0.41625,592.6610482503327
OGLE-LMC-HB-0273,MS,05:28:19.06,-69:07:50.7,15.041,14.909,-0.132,7.548214,9006.886,0.028,0.273,48.2,0.1,1,LMC,49970.0,2.4654525037369908e-30,0.1665428351627394,10.11815078996984,0.6726526925951504,20744.021383633783,2546.0159438232718,0.9224177073591611,174794.96163718164,-0.7,0.07483121170201334,1.4107372447012072,0.24525,0.0,0.5287499999999999,17210.476131686526
OGLE-LMC-HB-0274,RG,05:28:22.83,-70:32:36.2,16.388,17.691,1.303,239.49,9072.7,0.015,0.28,60.0,137.6,1,LMC,49970.0,0.3137182066703449,0.33785718753969,40.984483769654986,1.1970354895737565,4434.0833903492185,213.82237943389995,0.7288482818493613,0.49685807679956506,-0.7,-0.018039733103875303,4.144997110479336,0.16199999999999998,0.0,0.3554999999999999,589.4855301883596
OGLE-LMC-HB-0275,RG,05:28:30.75,-70:10:43.2,15.482,17.064,1.582,582.28,9098.6,0.03,0.3188,60.0,125.2,1,LMC,49970.0,0.4059361795318996,0.5557268387663572,70.34414960378629,2.1644812738178856,4157.819677724946,285.9294588012092,1.9457999999999998,0.9575123988222246,-0.7,-0.0001763419474568743,3.809316155401709,0.20249999999999999,0.0,0.558,1342.5712829638403
OGLE-LMC-HB-0276,MS,05:28:47.62,-69:34:03.9,15.901,16.219,0.318,25.5461,9016.82,0.024,0.096,26.9,23.2,0,LMC,49970.0,1.8370155281452626e-16,0.25581299801470664,18.965246129835634,0.6749735304678786,7262.878455632438,573.2856419761622,2.9999999999999987,0.5929650422341327,-0.7,-0.018760039004244007,1.8999843767460893,0.19349999999999998,0.0,0.4455,908.5960755311365
OGLE-LMC-HB-0277,RG,05:28:48.25,-70:09:03.6,15.77,17.414,1.644,354.635,9154.7,0.05,0.206,48.2,167.1,1,LMC,49970.0,0.2473089940366006,0.5565602998282188,62.91452898023764,1.9282194911289428,4082.9618534699357,286.4128645904669,1.99819999999931,0.9693139848721691,-0.7,0.007353875630285986,3.9995832373553597,0.216,0.0,0.603,998.6699299963176
OGLE-LMC-HB-0278,RG,05:28:48.51,-69:22:06.0,15.701,17.239,1.538,356.63,9109.19,0.066,0.3142,44.91,150.5,1,LMC,49970.0,0.3622499999579704,0.370212167014849,60.839756047776994,1.584611533893988,4157.723012904937,192.98148178466008,2.021099999929738,1.2118229318162863,-0.7,0.006718266427762788,1.2530900298761363,0.17325,0.0,0.36225,1004.1900779973869
OGLE-LMC-HB-0279,RG,05:28:48.76,-69:44:51.9,16.143,17.305,1.162,259.471,9139.3,0.033,0.189,70.2,66.6,1,LMC,49970.0,0.4139999999893666,0.4122005587418823,36.34897455547568,1.3279212297006546,4945.22980281685,353.05694899620903,2.426399999999936,1.267454465852795,-0.7,-0.018124012004586368,4.958596534106296,0.135,0.0,0.414,717.3796011518192
OGLE-LMC-HB-0280,RG,05:28:49.98,-70:12:11.1,14.126,16.005,1.879,661.31,9398.4,0.078,0.3266,49.2,9.2,1,LMC,49970.0,0.49724999999997116,0.5053049781967982,148.00381593359984,4.519415596916192,3937.1746605667586,220.1987980898867,1.4300999999999997,0.5946157616069352,-0.7,0.003382519389988927,2.271412454591913,0.18675,0.0,0.4972500000000001,4778.629236099029
OGLE-LMC-HB-0281,MS,05:29:13.46,-67:00:08.7,15.482,15.551,0.069,158.022,9139.24,0.203,0.209,89.7,76.39,0,LMC,49970.0,0.3705071756053009,0.09247435863196941,9.186212937003665,0.7528820797676326,19000.000056666435,2070.6335847954647,0.14216493765214197,233148.00167883627,-0.7,0.17509697442097882,1.422131957782488,0.1845,0.0,0.459,9984.037651656849
OGLE-LMC-HB-0282,RG,05:29:15.25,-70:05:49.1,16.131,17.809,1.678,512.63,9461.7,0.037,0.399,59.4,140.8,1,LMC,49970.0,0.4602562864972359,0.5360577723030578,57.971674945171905,1.7543503345184153,4000.0002293452167,268.79950721928117,0.8880124966725833,0.511543850184897,-0.7,-0.003680121380065966,1.6413940189111789,0.20249999999999999,0.0,0.513,781.0710595551014
OGLE-LMC-HB-0283,MS,05:29:22.57,-68:44:20.8,16.139,15.978,-0.161,7.009837,9000.354,0.025,0.499,16.6,78.0,1,LMC,49970.0,0.04439949179379599,0.1815968864417124,6.775240599571401,0.538551090692883,18999.999926993725,4178.858636010643,0.0016655574177891752,173602.32920382687,-0.7,-0.000407297306818392,4.230312292956159,0.1755,0.0,0.39149999999999996,5431.035312308284
OGLE-LMC-HB-0284,RG,05:29:29.57,-70:00:39.2,15.764,17.292,1.528,541.44,9212.6,0.025,0.406,65.3,94.7,1,LMC,49970.0,0.3953696608715481,0.3954851026317537,57.01553710850085,1.7269166114652708,4356.500268950063,249.01746432671877,2.0887999999995763,1.1758952327391479,-0.7,0.005295893775078807,5.114889509646683,0.15075,0.0,0.43425,1063.0561525170285
OGLE-LMC-HB-0285,RG,05:29:31.99,-70:11:08.4,15.977,17.454,1.477,384.1,9122.6,0.034,0.171,90.0,121.6,1,LMC,49970.0,0.28406321932131595,0.5569610008852979,53.11961880934388,1.5881283643759367,4212.282528194979,285.48080999884326,2.121799999998867,1.3758504080493275,-0.7,-0.0010822329781422586,3.74870676115977,0.1215,0.0,0.4725,806.4893844019791
OGLE-LMC-HB-0286,MS,05:29:40.18,-66:44:45.8,17.411,17.277,-0.134,3.483448,9002.214,0.065,0.509,29.1,63.5,0,LMC,49970.0,0.009054197403022868,0.11919341209000972,3.2871201372099375,0.20837763628312966,18431.646743412683,2005.179197856204,2.204665601659003,549039.9183910411,-0.7,-0.018465845649125113,1.640805207755244,0.1755,0.0,0.432,1132.1565710976247
OGLE-LMC-HB-0287,RG,05:29:47.63,-71:11:11.6,16.129,17.477,1.348,274.981,9047.2,0.079,0.3707,89.5,154.6,0,LMC,49970.0,0.7807499999999998,0.38489464503250964,40.020206486331205,1.3356471311633946,4718.424402729975,285.3460600994448,2.3437999999999994,1.2194676056954628,-0.7,-0.004236955455662223,4.7902420583470064,0.32175,0.0,0.7807499999999999,720.718118480951
OGLE-LMC-HB-0288,RG,05:29:48.71,-69:23:18.6,15.346,17.136,1.79,422.36,9315.4,0.045,0.0996,45.9,57.5,1,LMC,49970.0,0.46349999999999514,0.6449028867454781,86.68220610637616,2.6558128100152056,3930.0745942389085,265.26428217917555,1.3540903518714817,0.7322198939191684,-0.7,-0.004533963319518199,1.6277380017050156,0.2205,0.0,0.4635,1627.3533808154993
OGLE-LMC-HB-0289,MS,05:29:51.27,-71:57:10.1,16.346,16.544,0.198,2555.5,10621.9,0.182,0.4564,50.77,38.4,0,LMC,49970.0,0.15720684658145803,0.1620327345104253,6.45269869880364,0.5279879206252724,14000.000115182464,2202.5027364058383,1.7014441394612818,296052.934192643,-0.7,0.10863400409443846,1.4984416861837104,0.26775,0.05624999999999999,0.46125,1452.1574767091074
OGLE-LMC-HB-0290,MS,05:30:02.38,-71:51:00.9,18.118,19.009,0.891,28.93292,9004.15,0.144,0.2015,56.1,26.5,1,LMC,49970.0,0.48374822529680667,0.6296896883718045,9.555261439613059,0.5799551903811307,5667.318532152408,797.365566926258,2.4999995858406563,9.483592660888991,-0.7,0.046058136019796726,1.318008079744179,0.25425000000000003,0.0,0.48375,85.50951137446008
OGLE-LMC-HB-0291,RG,05:30:17.56,-71:44:35.3,15.43,17.105,1.675,767.19,9300.2,0.027,0.431,52.5,50.4,1,LMC,49970.0,0.49499999999999994,0.38909907024314405,71.18765324642833,1.9965187829913587,4126.129013748533,207.14000004743355,1.9188999999999976,0.7929107062136417,-0.7,-0.004213049054429726,2.559633373742084,0.261,0.027000000000000024,0.495,1333.5194365888792
OGLE-LMC-HB-0292,MS,05:30:18.89,-70:26:24.5,15.908,15.948,0.04,3.1858559,9001.6509,0.147,0.292,89.5,147.4,0,LMC,49970.0,0.0092525471367484,0.11483194841061152,7.140723944700849,0.5087288298895243,18999.999956744727,2930.0109154095103,2.1146029440019967,367303.04898811685,-0.7,0.057774529594652034,1.3378885871556592,0.18675,0.0,0.42075,6032.782561965144
OGLE-LMC-HB-0293,RG,05:30:19.42,-69:07:23.3,15.836,17.327,1.491,259.125,9244.1,0.044,0.2875,53.9,134.6,1,LMC,49970.0,0.1603876259347208,0.44059643110879376,56.34963821785832,1.6542118798276242,4053.787130581252,232.33822775853184,1.5554177725214318,0.8885021251027823,-0.7,0.0038362817195760073,1.0507870507583459,0.33525,0.0,0.7357499999999999,778.47524603749
OGLE-LMC-HB-0294,MS,05:30:27.17,-71:02:56.2,15.974,16.14,0.166,63.4396,9009.62,0.093,0.477,20.19,74.4,1,LMC,49970.0,0.04655495102510392,0.1450492575740312,8.612398650189,0.47943608106204294,14000.000260971621,1742.2105277657488,1.6018702759546801,189788.2458915919,-0.7,0.10049990366895531,0.6874433343821718,0.23399999999999999,0.0,0.49949999999999994,2586.8974238571295
OGLE-LMC-HB-0295,RG,05:30:33.26,-70:04:36.6,16.217,17.349,1.132,189.474,9066.0,0.019,0.151,68.0,134.7,1,LMC,49970.0,0.42524999999999863,0.4947721087690011,32.367810751125475,1.3758203019860047,5170.7792024836235,471.83182235458145,2.5216999999999996,2.056321618263698,-0.7,0.01283888378037925,5.2435032149238365,0.15525,0.0,0.42525,679.9381520851699
OGLE-LMC-HB-0296,RG,05:30:33.44,-70:17:42.0,14.204,15.658,1.454,389.75,9198.6,0.043,0.1809,62.9,103.3,1,LMC,49970.0,0.43199999999999994,0.32690599600988424,111.3211379020318,3.2930267576848062,4387.3684004933375,209.4747918679708,1.7258999999999998,0.68527817350392,-0.7,0.0028059669385329094,2.1970625785236986,0.15750000000000003,0.0,0.432,4168.6023650542165
OGLE-LMC-HB-0297,RG,05:30:34.51,-70:57:44.2,16.223,17.444,1.221,169.832,9022.48,0.091,0.2976,71.6,33.7,1,LMC,49970.0,0.44999999999996276,0.41003957181369166,34.30245877282101,1.3047659420613509,4790.607946852381,354.85932486780644,2.447699999866047,1.2270923334895134,-0.7,-0.012521036828882713,4.090269042246613,0.225,0.036000000000000004,0.45,562.6415608427686
OGLE-LMC-HB-0298,RG,05:30:37.23,-70:43:21.4,15.834,17.178,1.344,501.26,9402.7,0.034,0.635,62.1,146.4,1,LMC,49970.0,0.32625,0.37024246010039247,53.124923770208085,1.6360031151068077,4290.978833923692,236.82102227962937,1.754578769973483,0.735124904027794,-0.7,-0.001447073196490399,3.2619605179355355,0.14175,0.0,0.32625000000000004,868.6421790339436
OGLE-LMC-HB-0299,MS,05:30:59.15,-69:06:53.0,14.958,14.937,-0.021,14.04737,9006.37,0.017,0.507,24.4,39.0,1,LMC,49970.0,0.33847369772104163,0.16630731007207988,12.239667255813217,0.7179872306941011,20000.00015623614,2526.6184452566154,0.02985215763794683,167289.06837717348,-0.7,0.04448753497822634,1.0520491843528614,0.6165,0.0,1.5165000000000002,21760.957650191554
OGLE-LMC-HB-0300,RG,05:31:04.44,-70:22:03.2,16.379,17.853,1.474,339.785,9116.3,0.046,0.475,65.8,33.5,1,LMC,49970.0,0.4544951228149571,0.4139242827978383,44.354951539120066,1.2708225196004395,4222.073615822481,218.28717108041772,1.9999939338058708,0.8667333901245061,-0.7,0.044625219664769955,4.7342007764125995,0.1755,0.0,0.4545,567.5527188047364
OGLE-LMC-HB-0301,RG,05:31:06.56,-69:55:26.6,14.242,15.638,1.396,444.68,9231.4,0.028,0.311,51.9,2.9,1,LMC,49970.0,0.5467499999997777,0.32494834335697453,83.01983713854366,2.654870344394783,4653.364932353249,248.17089287406077,1.8689999999979183,0.7883884789574914,-0.7,0.010791662366353285,5.9021989602353875,0.22275,0.0,0.54675,2933.9383892968276
OGLE-LMC-HB-0302,MS,05:31:09.06,-69:24:30.3,15.002,14.849,-0.153,4.58478,9002.044,0.015,0.15,33.2,101.1,0,LMC,49970.0,0.10595970062291495,0.06868159672354524,10.276208703432209,0.35122019733351706,19332.433347372436,1645.4246596681223,0.9766999928665603,281011.1080317879,-0.7,0.0018165266657592964,0.7410587096818245,0.16649999999999998,0.0,0.38249999999999995,13391.545548319815
OGLE-LMC-HB-0303,RG,05:31:09.22,-69:27:49.1,15.441,17.081,1.64,456.38,9216.7,0.028,0.1442,56.1,171.1,1,LMC,49970.0,0.3824994324302486,0.6924969247271281,80.1727430131543,2.2443557043915328,3999.9998638522643,281.20399681870384,1.83160006386788,1.2850597741718235,-0.7,0.00917734304376395,1.9412247157169915,0.17099999999999999,0.0,0.38249999999999995,1493.8678349935446
OGLE-LMC-HB-0304,RG,05:31:24.38,-70:19:27.3,15.254,16.971,1.717,538.11,9173.8,0.049,0.3576,55.0,172.5,1,LMC,49970.0,0.5107499999999998,0.38325661686208545,82.58684115514679,2.339202203668857,4060.404807666229,205.80846580251014,1.8151999999999997,0.8036998619048409,-0.7,-0.002609749391985698,2.159046737331408,0.19125,0.0,0.5107499999999999,1683.130649590033
OGLE-LMC-HB-0305,RG,05:31:52.49,-69:51:55.1,14.923,16.347,1.424,224.053,9058.8,0.019,0.189,41.2,51.6,1,LMC,49970.0,4.744741080828669e-18,0.39176234815264244,86.47221122662782,2.731735032314156,4079.545621159589,215.70544497625028,1.3977306804195777,0.607204385329235,-0.7,0.014305415853966125,1.372627510625995,0.225,0.0,0.567,1880.2651249586977
OGLE-LMC-HB-0306,RG,05:31:59.81,-69:34:39.7,14.207,15.865,1.658,500.1,9121.0,0.068,0.3475,62.0,71.3,1,LMC,49970.0,0.5197499999999982,0.38013701017161206,111.65622534855189,3.449251622406371,4045.786498354741,208.2563043435688,1.16506887199667,0.5930292749124861,-0.7,0.006174048767755416,4.56225063986753,0.23625,0.0,0.5197499999999999,3032.469990301585
OGLE-LMC-HB-0307,RG,05:32:02.30,-69:32:09.4,15.844,17.357,1.513,427.75,9157.5,0.025,0.158,71.0,38.6,1,LMC,49970.0,0.2215391593609554,0.4161467920938458,56.89050092577974,1.826331926313722,4067.0687285188055,227.6526480502854,1.4843235173945395,0.6294444035014141,-0.7,-0.0026135933870934046,0.9958903556344504,0.17325,0.0,0.44775000000000004,803.9413123454634
OGLE-LMC-HB-0308,MS,05:32:03.77,-70:29:48.7,16.197,16.762,0.565,33.38135,9012.755,0.092,0.4871,89.0,135.0,0,LMC,49970.0,0.18615444771861553,0.2856077630830732,17.95119662186214,0.7155985887503737,6787.525183990074,470.03506288334114,2.9336999999999995,0.7213945238413454,-0.7,0.008071505313009708,2.147538821359192,0.19574999999999998,0.0,0.45225000000000004,620.9425321971423
OGLE-LMC-HB-0309,RG,05:32:19.94,-70:00:43.5,15.604,17.149,1.545,537.85,9150.8,0.032,0.436,59.1,169.3,1,LMC,49970.0,1.1807973680759377e-15,0.8327025385264496,71.22642164703039,2.139938958797011,3890.6435739292683,338.77047809994906,1.5486466190962545,1.0788738216949298,-0.7,-0.061390355668389816,4.328777913917028,0.19125,0.0,0.46125000000000005,1055.3264501355354
OGLE-LMC-HB-0310,RG,05:32:24.86,-69:06:58.4,16.119,17.384,1.265,283.23,9265.5,0.021,0.242,72.2,13.7,1,LMC,49970.0,0.5759999999993173,0.48229757096551545,38.17162973936816,1.6468125042121091,4776.057899702655,408.90130917773524,2.3776999999999493,1.3877860096542642,-0.7,-0.07025921424264031,5.0088343183294475,0.2835,0.0,0.5760000000000001,688.3011928475319
OGLE-LMC-HB-0311,RG,05:32:26.33,-70:06:04.8,15.345,17.072,1.727,454.462,9374.0,0.07,0.1689,56.5,136.9,1,LMC,49970.0,0.4567499999998367,0.37664600098049045,76.04519744448358,2.125751640120659,4173.591546676954,202.05979385021308,1.8796999999999988,0.805688554039009,-0.7,0.005577648641843667,6.692836181323598,0.14175,0.0,0.45675000000000004,1592.950002066873
OGLE-LMC-HB-0312,RG,05:32:26.55,-69:31:21.3,12.965,14.781,1.816,650.62,9413.0,0.103,0.1801,78.2,133.0,0,LMC,49970.0,0.4162499999743496,0.2671590672585057,207.01233310868503,5.39856058991911,4213.6180523095445,144.21752219895666,1.2302999999999997,0.5494101483087294,-0.7,0.014839729296708556,6.937470471211349,0.21375,0.020250000000000018,0.41625,12263.992856576022
OGLE-LMC-HB-0313,RG,05:32:33.12,-69:43:40.6,15.884,17.386,1.502,552.06,9538.1,0.028,0.406,80.8,107.5,1,LMC,49970.0,0.5152499999999781,0.3552846395228926,53.48885888182339,1.5543559483569458,4385.325271049447,224.33728162650672,2.1253999999999236,1.095976171852483,-0.7,0.003017672506060342,3.691646710737296,0.27675,0.07875000000000001,0.51525,960.6223729244794
OGLE-LMC-HB-0314,MS,05:32:36.72,-69:24:44.4,14.668,14.731,0.063,10.356998,9002.381,0.049,0.2824,57.0,24.8,0,LMC,49970.0,0.26912129137563184,0.10311851521644012,14.81275586958668,0.9189529395314456,19000.000132896414,2596.9825946078613,2.0265048960687,532381.8725040593,-0.7,0.06027223333578757,3.4749015789275663,0.22725,0.0,0.47025000000000006,25960.014533559603
OGLE-LMC-HB-0315,RG,05:32:37.75,-65:38:43.4,15.217,16.672,1.455,685.81,9415.5,0.052,0.599,70.5,72.8,1,LMC,49970.0,0.4162499999996943,0.3443512386076825,57.10474517944624,1.6445936324329122,4432.454896836687,217.40083908122824,2.0890999999999975,1.0788992901220156,-0.7,0.004488659667480964,2.3026130478684883,0.21825,0.024750000000000022,0.41625,1142.721716486078
OGLE-LMC-HB-0316,RG,05:32:40.00,-69:13:30.1,15.099,16.985,1.886,414.49,9350.75,0.138,0.2209,62.19,57.12,0,LMC,49970.0,0.5017499999999998,0.49659753285837177,96.50027086290416,2.5105829838965628,3890.9014411984363,208.15959231166286,1.6849999999999998,0.6750852839522784,-0.7,0.020574897528473565,4.13624618439915,0.23625,0.0,0.5017499999999999,1937.6564107842737
OGLE-LMC-HB-0317,RG,05:32:50.71,-69:42:52.6,15.912,17.438,1.526,239.63,9069.5,0.049,0.15,66.0,52.8,1,LMC,49970.0,0.19783677713659573,0.42410250957859125,57.77417822670276,1.5504097426415213,4000.000001307129,219.30692413386305,2.0364781748715193,1.3843938274777337,-0.7,0.019851850610422328,1.6350965582127057,0.26325000000000004,0.024750000000000022,0.50625,775.7580740045977
OGLE-LMC-HB-0318,RG,05:33:09.32,-69:52:38.3,15.702,17.121,1.419,341.557,9077.2,0.043,0.1729,65.2,31.0,1,LMC,49970.0,0.06621986489429484,0.5607068222028143,60.59112552786535,1.8251579407513907,4040.210799711141,289.2301387133679,2.0124534063587016,1.5025851397876575,-0.7,0.014863105535561746,2.169818232968422,0.243,0.0,0.621,888.0817091786573
OGLE-LMC-HB-0319,MS,05:33:10.26,-68:32:01.5,17.942,18.382,0.44,10.76073,9002.14,0.058,0.323,67.6,4.4,0,LMC,49970.0,0.07200000000000752,0.7165256388309326,7.577063935210147,0.8136757860908193,6748.653304328845,1350.420500524103,2.9999999999999996,0.8543945490571594,-0.7,0.0014539999691801245,0.8281571413576536,0.32849999999999996,0.07199999999999997,0.621,108.11579846487192
OGLE-LMC-HB-0320,RG,05:33:24.32,-71:03:45.0,16.084,17.608,1.524,296.38,9202.0,0.025,0.3,63.8,112.2,1,LMC,49970.0,0.4338146136038077,0.41120063080571684,49.625006369275226,1.3570752848511705,4203.407219459162,213.32246249425737,2.1525999999999996,1.2467672508248395,-0.7,0.005321745051078498,2.381154304678091,0.243,0.0,0.4635,697.95239050971
OGLE-LMC-HB-0321,RG,05:33:25.54,-69:43:32.5,16.722,18.045,1.323,148.657,9029.0,0.041,0.2441,71.0,10.5,1,LMC,49970.0,0.4724999999999999,0.5503152058168521,40.80755715644718,1.4173422328164689,4259.6831538454335,343.38334762488813,2.2839999999999994,1.3665043055357557,-0.7,0.04511666216021062,6.947380544303181,0.22949999999999998,0.0,0.4725,497.74758944515463
OGLE-LMC-HB-0322,RG,05:33:27.00,-70:07:51.7,15.555,17.12,1.565,342.9,9069.6,0.04,0.1246,61.4,56.7,1,LMC,49970.0,0.08569304348971821,0.5758466018685787,66.84492333414795,2.102839754027073,4000.0000062608165,287.3575519752384,0.19342451117711443,0.3866286467460458,-0.7,-0.0032494151374153936,1.171645772786824,0.20475,0.0,0.54675,1038.4739622103223
OGLE-LMC-HB-0323,MS,05:33:33.41,-71:18:07.3,16.379,16.551,0.172,24.91618,9011.502,0.06,0.473,24.96,72.7,0,LMC,49970.0,0.34670213587206283,0.23903890510281287,10.918439946788276,0.8316512307231587,10500.000573116826,1801.3107748865614,1.5687679280821227,269364.25320422393,-0.7,0.013565574858734298,2.0518954815700483,0.243,0.063,0.4635,1315.519395122522
OGLE-LMC-HB-0324,RG,05:33:44.77,-69:34:19.4,15.87,17.202,1.332,205.789,9099.6,0.079,0.2654,54.6,128.0,1,LMC,49970.0,0.9247499999999997,0.4155351547413955,40.7869256608322,1.527790290225729,4778.2653630601335,357.38143389381503,2.3379999999999996,1.2711753892627984,-0.7,0.008548651258624283,1.9884038638788717,0.41625,0.020250000000000018,0.9247500000000001,787.3027832758935
OGLE-LMC-HB-0325,RG,05:33:51.82,-69:35:25.7,15.918,17.576,1.658,264.825,9261.0,0.07,0.2296,72.0,54.3,1,LMC,49970.0,0.7919999999999998,0.37851044178179816,60.85351137003494,1.6062043771331027,4242.1022022518955,196.3455806914212,2.0297999999999994,1.2708549327108092,-0.7,0.01783683178609514,2.478389582470121,0.3645,0.0,0.7919999999999999,1088.7159378533413
OGLE-LMC-HB-0326,RG,05:33:56.64,-70:19:19.7,16.634,18.005,1.371,205.418,9153.6,0.03,0.143,59.5,126.3,1,LMC,49970.0,0.29955150928732655,0.3704924110575115,35.80710936391428,1.0588873101707497,4336.078977641861,234.62863573376274,2.2220588904975034,1.1263984612828373,-0.7,-0.0008006722013365551,1.0316140735648454,0.32625,0.0,0.7177499999999999,411.4774556256399
OGLE-LMC-HB-0327,RG,05:34:04.58,-70:33:51.0,15.199,16.894,1.695,401.84,9060.4,0.048,0.1729,78.5,61.5,1,LMC,49970.0,0.39149999999999174,0.41838307062211383,78.11587421405213,2.2366550914481285,4025.542717157705,221.64867904314556,1.7796262558306533,0.8542082283660872,-0.7,0.001982317820877861,1.5343240266088294,0.14850000000000002,0.0,0.39149999999999996,1454.772683964655
OGLE-LMC-HB-0328,RG,05:34:07.06,-69:07:13.5,16.359,17.745,1.386,319.998,9059.9,0.046,0.3244,52.7,106.2,1,LMC,49970.0,0.2497500056928984,0.39022707607017565,38.966268661895064,1.1621374303721579,4413.334015954685,245.52483585490177,2.3394999999999997,1.1206528841702645,-0.7,0.012275661603802711,3.0373855154872635,0.74475,0.24975000000000003,1.15425,522.954152836172
OGLE-LMC-HB-0329,MS,05:34:07.84,-69:05:11.7,17.857,18.556,0.699,11.35836,9004.988,0.097,0.2687,77.0,120.2,1,LMC,49970.0,0.3177108042996423,0.5319020024293258,9.787660462897685,0.5322217633784603,6194.174758098013,776.6049548907899,2.999999999999987,0.5959152083244076,-0.7,-0.019632738650282963,1.692074754035318,0.7739999999999999,0.2834999999999999,1.1655,128.0296008007514
OGLE-LMC-HB-0330,MS,05:34:10.74,-67:26:45.4,14.499,14.361,-0.138,9.46739,9003.06,0.019,0.364,57.0,32.0,0,LMC,49970.0,0.2675183171064489,0.3027547196594316,10.922450055634824,2.3455824149694937,25999.99971781901,9954.438174880392,0.5715675326842584,150388.72186265225,-0.7,-0.015622822374037695,2.8327502690283985,0.32849999999999996,0.0,0.8415,49493.970242157404
OGLE-LMC-HB-0331,MS,05:34:11.26,-66:56:56.5,14.741,14.582,-0.159,5.87278,9003.725,0.024,0.204,30.9,169.0,0,LMC,49970.0,0.29459210564929356,0.21867924616335863,9.896274712050497,1.2751299257878295,27000.000203043357,5183.5256579096895,2.361358667198919,438418.63240635104,-0.7,-0.03144320341325374,1.2698088975251716,0.15750000000000003,0.0,0.423,47251.68927135143
OGLE-LMC-HB-0332,MS,05:34:14.86,-69:50:35.2,16.275,16.389,0.114,7.10789,9004.991,0.028,0.337,44.9,19.7,0,LMC,49970.0,0.6594042290083346,0.163839464686713,9.263062552786957,0.6058705797323085,14000.000069935466,2131.741321546448,0.015045748829906348,175428.0968358942,-0.7,0.017601366168715087,3.4978288337642343,0.46799999999999997,0.03599999999999997,0.972,2992.5411417350824
OGLE-LMC-HB-0333,MS,05:34:32.79,-69:45:24.1,14.971,14.815,-0.156,4.122947,9002.555,0.018,0.236,88.0,125.0,0,LMC,49970.0,0.07219888329592382,0.13322697558513813,8.567925012551491,0.6379032066552944,23829.654318179466,2954.341628248845,0.01314553664956498,143442.6786401364,-0.7,0.01235536695674202,0.7514931776181759,0.29700000000000004,0.0,0.6480000000000001,21490.230215341162
OGLE-LMC-HB-0334,RG,05:34:43.55,-71:16:32.4,14.39,15.787,1.397,322.02,9148.7,0.042,0.2303,80.6,76.7,1,LMC,49970.0,0.40049999999736124,0.3693173735682845,85.00459251702104,2.6072457700691185,4349.4985439617085,235.69327813569996,1.8347999999295024,0.7391049847376614,-0.7,0.00014932063820655852,1.9441567791883234,0.23399999999999999,0.04050000000000001,0.40049999999999997,2347.7958124599522
OGLE-LMC-HB-0335,RG,05:34:46.47,-70:30:05.2,16.347,17.777,1.43,276.579,9096.2,0.026,0.169,58.4,16.0,1,LMC,49970.0,0.42074999999999996,0.3844531830739194,41.55805930722041,1.237344309992202,4315.520547189499,242.278978183689,2.239517946856865,1.1572951890836056,-0.7,-0.02099649434615007,6.31613241151883,0.19574999999999998,0.0,0.42075,543.8286166824083
OGLE-LMC-HB-0336,RG,05:34:53.54,-69:29:26.7,15.889,17.458,1.569,433.49,9220.4,0.041,0.3494,57.4,41.1,1,LMC,49970.0,0.2705308038200847,0.5365272339395902,57.92034113152805,1.740979353594663,4056.204185083319,268.0461593830787,0.999983073310058,0.5673342164092867,-0.7,0.004155275904503949,2.671323593824887,0.22275,0.0,0.48375000000000007,824.4422542936483
OGLE-LMC-HB-0337,MS,05:35:06.34,-70:16:26.5,16.465,17.078,0.613,18.350478,9003.916,0.196,0.221,89.9,45.35,0,LMC,49970.0,1.7446059832609472e-19,0.4408605912084466,18.997981129579422,0.7563054122618409,5944.628819105053,572.0801328803913,2.923799999999864,0.48924387891696647,-0.7,0.01848603742792975,5.9805217624854565,0.26775,0.0,0.57375,409.19720539990624
OGLE-LMC-HB-0338,RG,05:35:06.74,-70:16:32.1,15.263,17.054,1.791,858.65,9001.3,0.042,0.4126,58.2,22.8,1,LMC,49970.0,0.5737499999999544,0.4237609325158989,84.41775768874233,2.413966244814413,4068.379222021049,223.84259180690188,1.8095999996404533,0.829330895728316,-0.7,0.0027533112110369982,2.33471852613382,0.26775,0.0,0.57375,1772.4423556162103
