ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_radius,sed_teff,sed_logg,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0251,RG,05:25:50.39,-69:08:42.8,15.702,17.238,1.536,276.17,9103.4,0.024,0.17,67.0,117.8,1,LMC,49969.999944889954,2.3649387334943168e-12,52.264087770332274,3995.162289636267,0.7909301785424705,-0.7,0.007282764981551438,0.7571624103142982,0.21375,0.0,0.49725,631.7761642116717
OGLE-LMC-HB-0252,RG,05:25:58.39,-70:03:42.3,14.717,16.418,1.701,338.159,9294.6,0.049,0.1887,45.74,132.3,1,LMC,49969.9991863214,0.4792499999998146,99.49592338302634,4086.7029382370993,1.7015999999999831,-0.7,0.0034159991759484826,1.9237715595721616,0.22725,0.0,0.47925000000000006,2506.811271949076
OGLE-LMC-HB-0253,RG,05:26:18.26,-69:11:44.1,15.878,17.285,1.407,235.0,9093.9,0.017,0.209,49.0,148.3,1,LMC,49969.99901000001,0.10180503333799319,47.48528988065271,4256.757336228126,2.188199947425288,-0.7,-0.018486136514977474,2.792366341499456,0.15075,0.0,0.39825,672.1288615830116
OGLE-LMC-HB-0254,MS,05:26:24.45,-68:47:05.0,13.473,13.772,0.299,32.82939,9031.003,0.321,0.5473,42.51,130.64,1,LMC,49970.00000396949,0.5946280535786892,33.02823945110371,14000.000218207579,0.4697431722886831,-0.7,0.0746279579415242,1.2005526082339901,0.43425,0.0,1.09125,38045.36926169502
OGLE-LMC-HB-0255,MS,05:26:25.67,-71:41:45.8,15.136,15.246,0.11,19.8849,9011.849,0.077,0.2529,50.9,27.8,1,LMC,49970.000238528555,0.06932418329361566,17.909775366706594,9351.58274932154,1.984351992895414,-0.7,-0.06609501285982841,0.5463822104443713,0.2475,0.013500000000000012,0.567,2227.099123067427
OGLE-LMC-HB-0256,MS,05:26:28.44,-66:37:54.0,15.586,15.469,-0.117,6.58432,9005.05,0.022,0.23,41.2,141.0,0,LMC,49970.00001542621,0.0022500000000000024,8.84229918078418,16200.906069774046,0.5510559949280005,-0.7,0.0001772637665012001,1.407379414073393,0.20925,0.002250000000000002,0.43875000000000003,4889.9724410485
OGLE-LMC-HB-0257,RG,05:26:34.23,-71:36:37.6,15.458,17.026,1.568,493.0,9327.9,0.028,0.325,57.8,27.2,1,LMC,49969.99997641928,0.14908276898858405,65.88913334673458,3999.99998840049,0.7459351777120626,-0.7,-0.0027196648765542074,0.6906858436539834,0.243,0.0,0.693,1008.9887768292526
OGLE-LMC-HB-0258,RG,05:26:49.26,-69:49:22.4,14.499,15.662,1.163,242.818,9084.5,0.042,0.1948,48.3,165.1,1,LMC,49970.000676662494,0.14876321463287032,87.34710958753689,4483.333639221699,1.8384999999999998,-0.7,0.014875249315690457,1.8817706328686856,0.14625,0.0,0.48825,2798.466409458678
OGLE-LMC-HB-0259,RG,05:26:50.41,-69:49:22.3,15.637,17.326,1.689,585.49,9174.8,0.023,0.292,59.1,57.6,1,LMC,49969.9992764829,0.19135628012831263,69.19332203697881,3944.6112964855743,0.22257194756866233,-0.7,0.005330985133019285,1.535457264639491,0.14625,0.0,0.48825,1052.3592075163565
OGLE-LMC-HB-0260,RG,05:26:53.48,-69:03:20.7,16.189,17.758,1.569,263.93,9011.2,0.016,0.194,63.0,37.9,1,LMC,49969.99923306192,0.5467499999974479,47.50282287202576,4272.967582249157,2.1888999999999994,-0.7,0.00836692807900936,4.375935280959807,0.23174999999999998,0.0,0.54675,682.929721152951
OGLE-LMC-HB-0261,RG,05:26:56.83,-69:54:40.7,14.825,16.057,1.232,252.74,9202.2,0.038,0.2412,54.5,109.1,1,LMC,49970.00009675091,0.0004698942159491592,81.50366219257651,4250.000430003497,1.853294276686594,-0.7,0.0131359787745353,1.6115579481137745,0.14175,0.0,0.45675000000000004,1967.5642696882219
OGLE-LMC-HB-0262,RG,05:26:59.38,-70:41:25.7,15.9,17.293,1.393,288.03,9022.3,0.026,0.21,42.7,7.3,1,LMC,49969.999023360215,0.400499999964795,45.99762414316136,4430.951062400215,2.2248999997544745,-0.7,-0.0007460212006016622,4.29144804286099,0.19349999999999998,0.0,0.40049999999999997,740.4187348522897
OGLE-LMC-HB-0263,MS,05:27:14.53,-69:01:59.7,14.804,14.696,-0.108,7.007222,9005.696,0.032,0.225,41.3,114.6,0,LMC,49970.000004045905,0.26967296359194265,12.086666659503967,19000.00027181624,2.196718651548613,-0.7,0.0016360933522444755,2.140667672907738,0.23399999999999999,0.0,0.522,17284.08140271636
OGLE-LMC-HB-0264,RG,05:27:16.09,-69:46:24.2,16.141,17.425,1.284,294.153,9070.8,0.024,0.188,49.1,151.5,1,LMC,49970.00067873838,0.018279309553976407,44.05300416123868,4249.999967795184,2.2487725649236627,-0.7,-0.005566116748222633,1.587588824719331,0.1215,0.0,0.44999999999999996,574.8116374400148
OGLE-LMC-HB-0265,RG,05:27:22.00,-68:56:13.3,13.829,15.29,1.461,462.13,9263.7,0.02,0.179,89.3,66.3,1,LMC,49969.99933245818,0.3828385322632685,136.57324050150038,4249.999603695464,1.5246523241316656,-0.7,-0.004398641946907998,1.3892660615215062,0.1845,0.0,0.414,5524.66019785221
OGLE-LMC-HB-0266,MS,05:27:29.73,-70:44:15.6,17.2,17.579,0.379,8.388523,9002.088,0.074,0.163,89.9,55.7,1,LMC,49970.00018090446,0.4477499999982466,11.851099845826548,6954.311729052847,2.9999999999868416,-0.7,-0.010506025884965414,1.7370559365698093,0.18675,0.0,0.44775000000000004,298.2309525201911
OGLE-LMC-HB-0267,RG,05:27:33.91,-70:09:19.5,16.241,17.788,1.547,431.25,9322.8,0.03,0.371,67.0,101.5,1,LMC,49970.00011371518,0.6029999999986796,55.96911025491536,4126.275976421684,1.7276160304894674,-0.7,0.003111744935796897,2.4112663338356577,0.252,0.0,0.603,824.4202985583564
OGLE-LMC-HB-0268,MS,05:27:40.55,-69:05:59.2,15.282,15.175,-0.107,14.10109,9001.11,0.024,0.518,44.5,126.9,0,LMC,49970.00006714859,0.1224279212394297,10.74618895102847,17999.99789692106,2.4527161135482753,-0.7,-0.00920141300572875,1.0893629473239144,0.27225,0.0,0.53325,11005.69688150982
OGLE-LMC-HB-0269,RG,05:27:40.63,-70:25:07.5,16.107,17.831,1.724,454.07,9253.1,0.035,0.436,87.0,121.7,1,LMC,49970.00046625863,0.4208741158033356,56.65964056512838,4104.459557848923,2.073699999965711,-0.7,-0.0051026973702263285,2.96096285958656,0.279,0.013500000000000012,0.558,827.1615500284531
OGLE-LMC-HB-0270,RG,05:27:41.79,-69:15:57.2,15.712,17.338,1.626,366.04,9324.4,0.049,0.32,55.1,18.6,1,LMC,49970.000041222775,0.4173933793355446,60.33896226388757,4120.582875395445,2.0270999999917922,-0.7,-0.008208252201938788,1.9019124272567947,0.20925,0.0,0.44775000000000004,952.9038279172469
OGLE-LMC-HB-0271,RG,05:27:45.23,-70:35:15.2,16.245,17.789,1.544,283.62,9188.4,0.029,0.188,57.7,101.7,1,LMC,49969.99997722537,0.10730944581136002,51.5897803586445,4059.9270051979784,1.4999909333067962,-0.7,-0.004586094349731729,2.012066582793262,0.19349999999999998,0.0,0.432,656.4762878791728
OGLE-LMC-HB-0272,RG,05:28:12.28,-69:34:18.0,16.404,17.931,1.527,257.687,9234.75,0.065,0.2633,63.3,35.3,1,LMC,49970.00000778217,0.021719763269151593,50.78878810235208,3988.532555257772,0.9194532309839626,-0.7,-0.019414071245261295,2.5511403755802946,0.15075,0.0,0.41625,592.6619555495671
OGLE-LMC-HB-0273,MS,05:28:19.06,-69:07:50.7,15.041,14.909,-0.132,7.548214,9006.886,0.028,0.273,48.2,0.1,1,LMC,49970.00000386533,0.19302532608095485,12.107862184650049,19000.000069784088,2.1962587415120813,-0.7,0.006630059491075664,5.385012145476871,0.24525,0.0,0.5287499999999999,17344.753538502144
OGLE-LMC-HB-0274,RG,05:28:22.83,-70:32:36.2,16.388,17.691,1.303,239.49,9072.7,0.015,0.28,60.0,137.6,1,LMC,49969.999972618265,0.3137826668986204,40.98490410307995,4434.08556789514,0.7290289813209279,-0.7,-0.018045952379789804,4.1455804259399045,0.16199999999999998,0.0,0.3554999999999999,589.4987796713208
OGLE-LMC-HB-0275,RG,05:28:30.75,-70:10:43.2,15.482,17.064,1.582,582.28,9098.6,0.03,0.3188,60.0,125.2,1,LMC,49969.99911137467,0.4054417288862986,70.34388426658373,4157.5751935622,1.9457999999999998,-0.7,-0.00016980019387339678,3.808992083708658,0.20249999999999999,0.0,0.558,1342.2454064892108
OGLE-LMC-HB-0276,MS,05:28:47.62,-69:34:03.9,15.901,16.219,0.318,25.5461,9016.82,0.024,0.096,26.9,23.2,0,LMC,49969.99900193306,4.375386612963962e-11,19.29025989642717,7148.764003303527,2.9999999999962186,-0.7,-0.019880305693723566,1.1305383183810476,0.19349999999999998,0.0,0.4455,882.3050880279426
OGLE-LMC-HB-0277,RG,05:28:48.25,-70:09:03.6,15.77,17.414,1.644,354.635,9154.7,0.05,0.206,48.2,167.1,1,LMC,49970.00062430906,0.3213749233857565,62.869197765484,4120.295456707186,2.001499999994384,-0.7,0.0069733776746732385,4.181050719767873,0.216,0.0,0.603,1034.208397022281
OGLE-LMC-HB-0278,RG,05:28:48.51,-69:22:06.0,15.701,17.239,1.538,356.63,9109.19,0.066,0.3142,44.91,150.5,1,LMC,49969.99900172013,0.36224999814810294,58.57401717127168,4242.6075069991175,2.054399999329633,-0.7,0.010017763229190617,2.8889238337016456,0.17325,0.0,0.36225,1009.16046805533
OGLE-LMC-HB-0279,RG,05:28:48.76,-69:44:51.9,16.143,17.305,1.162,259.471,9139.3,0.033,0.189,70.2,66.6,1,LMC,49970.00033772094,0.41399999999813003,36.63006486025237,4940.503089105314,2.4211999999999816,-0.7,-0.018206820924832345,4.868127047732129,0.135,0.0,0.414,725.7363244137307
OGLE-LMC-HB-0280,RG,05:28:49.98,-70:12:11.1,14.126,16.005,1.879,661.31,9398.4,0.078,0.3266,49.2,9.2,1,LMC,49969.99903125213,0.4972499997688547,148.00360977025866,3937.1814738796265,1.430099999999988,-0.7,0.0033774617347975535,2.27104250341579,0.18675,0.0,0.4972500000000001,4778.649001054256
OGLE-LMC-HB-0281,MS,05:29:13.46,-67:00:08.7,15.482,15.551,0.069,158.022,9139.24,0.203,0.209,89.7,76.39,0,LMC,49970.000148460436,0.3246202487932533,9.025262509850238,18999.999956581585,2.049283681376391,-0.7,0.17174713895381674,1.3914223315600935,0.1845,0.0,0.459,9637.244338894916
OGLE-LMC-HB-0282,RG,05:29:15.25,-70:05:49.1,16.131,17.809,1.678,512.63,9461.7,0.037,0.399,59.4,140.8,1,LMC,49969.99900118968,0.3328288366169323,57.69949787920111,3958.643121269798,0.2814880795129731,-0.7,0.004524159764033705,1.630343992287318,0.20249999999999999,0.0,0.513,742.2466681449087
OGLE-LMC-HB-0283,MS,05:29:22.57,-68:44:20.8,16.139,15.978,-0.161,7.009837,9000.354,0.025,0.499,16.6,78.0,1,LMC,49970.000169553416,3.269306269038135e-05,6.561214221819107,19000.000055324403,0.5566841059082351,-0.7,0.29105818390148985,5.764511009055119,0.1755,0.0,0.39149999999999996,5093.3278133314325
OGLE-LMC-HB-0284,RG,05:29:29.57,-70:00:39.2,15.764,17.292,1.528,541.44,9212.6,0.025,0.406,65.3,94.7,1,LMC,49970.000340436854,0.3961369389992363,57.01548803849459,4356.896267632972,2.088799999982337,-0.7,0.005273271739594754,5.115341143117163,0.15075,0.0,0.43425,1063.4408949312776
OGLE-LMC-HB-0285,RG,05:29:31.99,-70:11:08.4,15.977,17.454,1.477,384.1,9122.6,0.034,0.171,90.0,121.6,1,LMC,49969.99994778922,0.2838304442263919,53.120835759890525,4212.127430812239,2.121699999998886,-0.7,-0.0010786397885925603,3.7479510721636737,0.1215,0.0,0.4725,806.4075580522814
OGLE-LMC-HB-0286,MS,05:29:40.18,-66:44:45.8,17.411,17.277,-0.134,3.483448,9002.214,0.065,0.509,29.1,63.5,0,LMC,49970.00045065928,6.270471073098869e-25,3.180515443982662,19130.35036927015,1.6641710444912667,-0.7,-0.0004175356560244564,1.15100043400545,0.1755,0.0,0.432,1230.001097306503
OGLE-LMC-HB-0287,RG,05:29:47.63,-71:11:11.6,16.129,17.477,1.348,274.981,9047.2,0.079,0.3707,89.5,154.6,0,LMC,49969.99993843128,0.7807499999152381,40.021102437649006,4718.391791054962,2.3437999979101534,-0.7,-0.004235956926016181,4.790441696771867,0.32175,0.0,0.7807499999999999,720.7304631252725
OGLE-LMC-HB-0288,RG,05:29:48.71,-69:23:18.6,15.346,17.136,1.79,422.36,9315.4,0.045,0.0996,45.9,57.5,1,LMC,49969.99996236207,0.4634999999996774,86.81393626402156,3934.4029039068746,1.2110320089121678,-0.7,-0.003985867401069616,1.6032986394045965,0.2205,0.0,0.4635,1639.5059945531718
OGLE-LMC-HB-0289,MS,05:29:51.27,-71:57:10.1,16.346,16.544,0.198,2555.5,10621.9,0.182,0.4564,50.77,38.4,0,LMC,49970.00027142784,0.19704184345823164,6.551625984569654,13999.999901899315,0.10988853847015467,-0.7,0.10761946866976199,1.517902529408662,0.26775,0.05624999999999999,0.46125,1497.0251921244264
OGLE-LMC-HB-0290,MS,05:30:02.38,-71:51:00.9,18.118,19.009,0.891,28.93292,9004.15,0.144,0.2015,56.1,26.5,1,LMC,49970.00050423304,0.45746593589679657,9.809770155084644,5500.00022721977,0.5965317567824175,-0.7,0.04293262646715525,1.284687035812609,0.25425000000000003,0.0,0.48375,79.94425843332736
OGLE-LMC-HB-0291,RG,05:30:17.56,-71:44:35.3,15.43,17.105,1.675,767.19,9300.2,0.027,0.431,52.5,50.4,1,LMC,49970.00078495334,0.49499999999999994,71.18876915055426,4126.120505785816,1.9188999999998553,-0.7,-0.004206202697343517,2.559568855109371,0.261,0.027000000000000024,0.495,1333.5502451318184
OGLE-LMC-HB-0292,MS,05:30:18.89,-70:26:24.5,15.908,15.948,0.04,3.1858559,9001.6509,0.147,0.292,89.5,147.4,0,LMC,49969.999812797665,0.06984203985408434,7.320252313581345,18999.999822289104,1.2485496984050695,-0.7,0.056083107913448345,1.454962269977899,0.18675,0.0,0.42075,6339.9418336240515
OGLE-LMC-HB-0293,RG,05:30:19.42,-69:07:23.3,15.836,17.327,1.491,259.125,9244.1,0.044,0.2875,53.9,134.6,1,LMC,49970.00064963978,0.6088924019967186,55.407883760748916,4286.955645226463,2.093499999975143,-0.7,0.0008906358746011759,1.0538381536304509,0.33525,0.0,0.7357499999999999,941.3646192770883
OGLE-LMC-HB-0294,MS,05:30:27.17,-71:02:56.2,15.974,16.14,0.166,63.4396,9009.62,0.093,0.477,20.19,74.4,1,LMC,49970.000170397456,0.3835775690189685,7.968599048641969,17902.397119926354,0.29264685032435467,-0.7,0.10101706589582657,0.5553682325424177,0.23399999999999999,0.0,0.49949999999999994,5921.44202808389
OGLE-LMC-HB-0295,RG,05:30:33.26,-70:04:36.6,16.217,17.349,1.132,189.474,9066.0,0.019,0.151,68.0,134.7,1,LMC,49970.000965536165,0.42524999999759144,32.36767113529061,5170.824255405738,2.5216999999999996,-0.7,0.012842690804996112,5.244026308814659,0.15525,0.0,0.42525,679.9559836547369
OGLE-LMC-HB-0296,RG,05:30:33.44,-70:17:42.0,14.204,15.658,1.454,389.75,9198.6,0.043,0.1809,62.9,103.3,1,LMC,49970.00053504998,0.4319999999988679,111.06733457567611,4392.340550084778,1.6573999999978979,-0.7,0.0030142049893141674,2.2620339887939505,0.15750000000000003,0.0,0.432,4168.458702784325
OGLE-LMC-HB-0297,RG,05:30:34.51,-70:57:44.2,16.223,17.444,1.221,169.832,9022.48,0.091,0.2976,71.6,33.7,1,LMC,49970.000997171075,0.4499999999876983,34.30272719382265,4790.584315955465,2.447699955779574,-0.7,-0.01252083490699977,4.090401326332438,0.225,0.036000000000000004,0.45,562.6392647732062
OGLE-LMC-HB-0298,RG,05:30:37.23,-70:43:21.4,15.834,17.178,1.344,501.26,9402.7,0.034,0.635,62.1,146.4,1,LMC,49970.00040204101,0.3262499999874985,53.12417694404937,4291.006163504467,1.7543617324737164,-0.7,-0.0014363901581737897,3.2630542598254118,0.14175,0.0,0.32625000000000004,868.63988598347
OGLE-LMC-HB-0299,MS,05:30:59.15,-69:06:53.0,14.958,14.937,-0.021,14.04737,9006.37,0.017,0.507,24.4,39.0,1,LMC,49970.000001509135,0.7222640598796336,15.87405138208971,19000.000417351053,1.8551523884616277,-0.7,0.004549283192716273,4.87503140744302,0.6165,0.0,1.5165000000000002,29813.213502184506
OGLE-LMC-HB-0300,RG,05:31:04.44,-70:22:03.2,16.379,17.853,1.474,339.785,9116.3,0.046,0.475,65.8,33.5,1,LMC,49969.99958142656,0.4544999999999997,42.24537562180576,4291.31777957239,1.4028273161616855,-0.7,0.022246385919509747,3.715499464808396,0.1755,0.0,0.4545,549.4647556654533
OGLE-LMC-HB-0301,RG,05:31:06.56,-69:55:26.6,14.242,15.638,1.396,444.68,9231.4,0.028,0.311,51.9,2.9,1,LMC,49970.00034442283,0.3243286202018702,91.53349480228495,4307.159676788982,1.1656780397863484,-0.7,0.007847300154650636,0.6987586904813243,0.22275,0.0,0.54675,2617.8379726984444
OGLE-LMC-HB-0302,MS,05:31:09.06,-69:24:30.3,15.002,14.849,-0.153,4.58478,9002.044,0.015,0.15,33.2,101.1,0,LMC,49970.000004946356,0.10588744076626241,10.27640583174072,19330.706334204493,0.15174934452971173,-0.7,0.0018202340056177682,0.7411415245468389,0.16649999999999998,0.0,0.38249999999999995,13387.274593363587
OGLE-LMC-HB-0303,RG,05:31:09.22,-69:27:49.1,15.441,17.081,1.64,456.38,9216.7,0.028,0.1442,56.1,171.1,1,LMC,49969.999235449206,0.3824994436090291,80.171677104358,3999.999997610542,1.8316311747072584,-0.7,0.009166322595595387,1.9410679625794574,0.17099999999999999,0.0,0.38249999999999995,1493.828312669936
OGLE-LMC-HB-0304,RG,05:31:24.38,-70:19:27.3,15.254,16.971,1.717,538.11,9173.8,0.049,0.3576,55.0,172.5,1,LMC,49970.00001912179,0.5107499999996543,82.58680059112977,4060.4045209263545,1.8151999999987263,-0.7,-0.002608889780951301,2.1586566423021787,0.19125,0.0,0.5107499999999999,1683.1285207500457
OGLE-LMC-HB-0305,RG,05:31:52.49,-69:51:55.1,14.923,16.347,1.424,224.053,9058.8,0.019,0.189,41.2,51.6,1,LMC,49970.00028771851,0.0947759690020327,86.1891831277214,4136.039515279153,1.193146866555614,-0.7,0.014565584208589152,1.29623009175369,0.225,0.0,0.567,1973.6176996685172
OGLE-LMC-HB-0306,RG,05:31:59.81,-69:34:39.7,14.207,15.865,1.658,500.1,9121.0,0.068,0.3475,62.0,71.3,1,LMC,49969.99999460223,0.5197499999999992,111.03517147547048,4065.523081001608,0.9357061727781432,-0.7,0.007413576630090731,4.674027454187792,0.23625,0.0,0.5197499999999999,3057.775833902841
OGLE-LMC-HB-0307,RG,05:32:02.30,-69:32:09.4,15.844,17.357,1.513,427.75,9157.5,0.025,0.158,71.0,38.6,1,LMC,49970.00077345453,0.22174190457670323,56.89029287839754,4067.1665169330895,1.4840953987034013,-0.7,-0.0026114740139580187,0.9957467185369804,0.17325,0.0,0.44775000000000004,804.0127542983284
OGLE-LMC-HB-0308,MS,05:32:03.77,-70:29:48.7,16.197,16.762,0.565,33.38135,9012.755,0.092,0.4871,89.0,135.0,0,LMC,49970.00018027544,0.4522499999990921,21.059258004973678,6572.223508036116,1.0908587179254028,-0.7,-0.001838048470111708,0.9904195681992489,0.19574999999999998,0.0,0.45225000000000004,751.1976375342238
OGLE-LMC-HB-0309,RG,05:32:19.94,-70:00:43.5,15.604,17.149,1.545,537.85,9150.8,0.032,0.436,59.1,169.3,1,LMC,49969.99942944982,3.7768379997670024e-13,71.22583200476527,3890.650637232214,1.5489149707746377,-0.7,-0.06138850346820152,4.327954951908408,0.19125,0.0,0.46125000000000005,1055.316640836304
OGLE-LMC-HB-0310,RG,05:32:24.86,-69:06:58.4,16.119,17.384,1.265,283.23,9265.5,0.021,0.242,72.2,13.7,1,LMC,49969.99964380004,0.5759999999993206,38.172294577099365,4776.01878385971,2.3776999999999493,-0.7,-0.07026976594199161,5.008472961233716,0.2835,0.0,0.5760000000000001,688.3026202142004
OGLE-LMC-HB-0311,RG,05:32:26.33,-70:06:04.8,15.345,17.072,1.727,454.462,9374.0,0.07,0.1689,56.5,136.9,1,LMC,49969.999582392076,0.4567499981034617,76.04496637676353,4173.581957323569,1.879699998746223,-0.7,0.005572869129264786,6.692996944569076,0.14175,0.0,0.45675000000000004,1592.925681665233
OGLE-LMC-HB-0312,RG,05:32:26.55,-69:31:21.3,12.965,14.781,1.816,650.62,9413.0,0.103,0.1801,78.2,133.0,0,LMC,49969.99909903597,0.41624999999999746,220.1374473730062,4095.847673327586,1.190999999998558,-0.7,0.010339751076195896,6.583390346889966,0.21375,0.020250000000000018,0.41625,12381.744096856104
OGLE-LMC-HB-0313,RG,05:32:33.12,-69:43:40.6,15.884,17.386,1.502,552.06,9538.1,0.028,0.406,80.8,107.5,1,LMC,49969.999247648135,0.5152499966113234,53.48858067881013,4385.306474957177,2.125399987244843,-0.7,0.0030097120908346205,3.692479647359114,0.27675,0.07875000000000001,0.51525,960.5959111405421
OGLE-LMC-HB-0314,MS,05:32:36.72,-69:24:44.4,14.668,14.731,0.063,10.356998,9002.381,0.049,0.2824,57.0,24.8,0,LMC,49970.00043712489,1.6133764791120503e-13,20.248200096946665,11399.322499975244,2.9999999999991322,-0.7,0.050488905986416525,3.3043262525256933,0.22725,0.0,0.47025000000000006,6285.036364747801
OGLE-LMC-HB-0315,RG,05:32:37.75,-65:38:43.4,15.217,16.672,1.455,685.81,9415.5,0.052,0.599,70.5,72.8,1,LMC,49969.999317315225,0.4162499999924118,57.10433849482258,4432.462142531212,2.089099999999937,-0.7,0.0044975121679795916,2.301467303287629,0.21825,0.024750000000000022,0.41625,1142.7129121310295
OGLE-LMC-HB-0316,RG,05:32:40.00,-69:13:30.1,15.099,16.985,1.886,414.49,9350.75,0.138,0.2209,62.19,57.12,0,LMC,49970.00064891837,0.5017499999785859,96.43916936724571,3891.113723590674,1.685099999933785,-0.7,0.020583891500213232,4.341064380939276,0.23625,0.0,0.5017499999999999,1935.625801993858
OGLE-LMC-HB-0317,RG,05:32:50.71,-69:42:52.6,15.912,17.438,1.526,239.63,9069.5,0.049,0.15,66.0,52.8,1,LMC,49970.0009622154,0.19782148843488917,57.77404246357368,4000.000898276615,2.036407703058462,-0.7,0.019864633310410957,1.6347488554502825,0.26325000000000004,0.024750000000000022,0.50625,775.7551239404427
OGLE-LMC-HB-0318,RG,05:33:09.32,-69:52:38.3,15.702,17.121,1.419,341.557,9077.2,0.043,0.1729,65.2,31.0,1,LMC,49970.000290519034,0.293074739598279,60.43135712230008,4155.810758748808,1.935682999432186,-0.7,0.013808247353989016,1.6954300163334515,0.243,0.0,0.621,988.9322318840899
OGLE-LMC-HB-0319,MS,05:33:10.26,-68:32:01.5,17.942,18.382,0.44,10.76073,9002.14,0.058,0.323,67.6,4.4,0,LMC,49970.00051895334,0.13000836404997454,7.782920638883562,6674.696127912143,2.500008178982168,-0.7,-0.00016820682910362593,0.6852803208440833,0.32849999999999996,0.07199999999999997,0.621,109.151569315828
OGLE-LMC-HB-0320,RG,05:33:24.32,-71:03:45.0,16.084,17.608,1.524,296.38,9202.0,0.025,0.3,63.8,112.2,1,LMC,49970.00084643595,0.43389623271526057,49.625255403408005,4203.432803880864,2.1525999999999996,-0.7,0.0053255105900626935,2.3812344940195613,0.243,0.0,0.4635,697.9763885527572
OGLE-LMC-HB-0321,RG,05:33:25.54,-69:43:32.5,16.722,18.045,1.323,148.657,9029.0,0.041,0.2441,71.0,10.5,1,LMC,49969.99984497305,2.7283672043487607e-11,36.3631285353587,4160.269483276513,2.3455999999999997,-0.7,0.12561180185506735,5.934165705770764,0.22949999999999998,0.0,0.4725,359.60615756999454
OGLE-LMC-HB-0322,RG,05:33:27.00,-70:07:51.7,15.555,17.12,1.565,342.9,9069.6,0.04,0.1246,61.4,56.7,1,LMC,49969.99999013465,0.0856464986435738,66.84377867650566,4000.000229330363,0.19331489730913143,-0.7,-0.0032306736390987014,1.1712287874431102,0.20475,0.0,0.54675,1038.4386283417848
OGLE-LMC-HB-0323,MS,05:33:33.41,-71:18:07.3,16.379,16.551,0.172,24.91618,9011.502,0.06,0.473,24.96,72.7,0,LMC,49970.000004738344,0.34666870993805354,10.918414354526897,10500.000040090976,0.8450320495710432,-0.7,0.013561724400878446,2.051313539485289,0.243,0.063,0.4635,1315.5129609854687
OGLE-LMC-HB-0324,RG,05:33:44.77,-69:34:19.4,15.87,17.202,1.332,205.789,9099.6,0.079,0.2654,54.6,128.0,1,LMC,49970.0002380617,0.9247499999999926,40.787261028476514,4778.249858327484,2.3379999999999996,-0.7,0.008543879054489206,1.9880418121743646,0.41625,0.020250000000000018,0.9247500000000001,787.3055115915494
OGLE-LMC-HB-0325,RG,05:33:51.82,-69:35:25.7,15.918,17.576,1.658,264.825,9261.0,0.07,0.2296,72.0,54.3,1,LMC,49969.99992791849,0.7919999999923268,63.40305380882087,4167.43312483848,2.0000999996563626,-0.7,0.01495770688112406,1.4276014195348112,0.3645,0.0,0.7919999999999999,1100.813367670947
OGLE-LMC-HB-0326,RG,05:33:56.64,-70:19:19.7,16.634,18.005,1.371,205.418,9153.6,0.03,0.143,59.5,126.3,1,LMC,49969.99933859699,0.2929542446519509,35.62094165301257,4339.984108952813,2.134073187935413,-0.7,0.006222033767810396,1.065935323092679,0.32625,0.0,0.7177499999999999,408.67882320019794
OGLE-LMC-HB-0327,RG,05:34:04.58,-70:33:51.0,15.199,16.894,1.695,401.84,9060.4,0.048,0.1729,78.5,61.5,1,LMC,49970.00098999999,0.39149999924519174,78.11513640631223,4025.559286628687,1.7794266947825423,-0.7,0.001979912293603873,1.5342595095645248,0.14850000000000002,0.0,0.39149999999999996,1454.7691548754985
OGLE-LMC-HB-0328,RG,05:34:07.06,-69:07:13.5,16.359,17.745,1.386,319.998,9059.9,0.046,0.3244,52.7,106.2,1,LMC,49970.000885806134,0.24975000284635585,38.966550947490305,4413.312216688138,2.3394999999999997,-0.7,0.01228334623584511,3.0380997198842836,0.74475,0.24975000000000003,1.15425,522.951397384473
OGLE-LMC-HB-0329,MS,05:34:07.84,-69:05:11.7,17.857,18.556,0.699,11.35836,9004.988,0.097,0.2687,77.0,120.2,1,LMC,49970.000476202724,0.565031132774424,9.765654866174202,6511.841057093267,2.825060853154323,-0.7,0.0209116397841883,1.1313709633051752,0.7739999999999999,0.2834999999999999,1.1655,155.68138780993027
OGLE-LMC-HB-0330,MS,05:34:10.74,-67:26:45.4,14.499,14.361,-0.138,9.46739,9003.06,0.019,0.364,57.0,32.0,0,LMC,49970.000004846625,0.26753768976536363,10.922458507114499,25999.999761608797,0.158121876234446,-0.7,-0.015626791106216294,2.8327646224128675,0.32849999999999996,0.0,0.8415,49494.04716966214
OGLE-LMC-HB-0331,MS,05:34:11.26,-66:56:56.5,14.741,14.582,-0.159,5.87278,9003.725,0.024,0.204,30.9,169.0,0,LMC,49970.00039677149,0.1793661476785671,9.471911587326668,27000.000421637975,2.9177824820277767,-0.7,-0.0284625107617141,0.5879961424528894,0.15750000000000003,0.0,0.423,43286.16791196024
