angDist,_RAJ2000,_DEJ2000,Loc,ID,Type,RAJ2000,DEJ2000,OGLE-IV,Other,Imag,Vmag,Per,T0,Amp,e,i,omega,Var,Mod,P16,Simbad,ra,dec,Umag,Bmag,Vmag,Imag,e_Umag,e_Bmag,e_Vmag,e_Imag,flag
0.177126,83.8203333,-69.0482778,LMC,OGLE-LMC-HB-0340,MS,05 35 16.88,-69 02 53.8,LMC517.02.37346,OGLE-LMC-ECL-19871,15.029,15.132,15.48356209,9000.5884,0.007,0.5631,33.16,169.58,ECL,0,1,Simbad,83.82030,-69.04823,14.128,15.164,14.877,14.811,0.022,0.015,0.022,0.025,10
3.639935,83.8203333,-69.0482778,LMC,OGLE-LMC-HB-0340,MS,05 35 16.88,-69 02 53.8,LMC517.02.37346,OGLE-LMC-ECL-19871,15.029,15.132,15.48356209,9000.5884,0.007,0.5631,33.16,169.58,ECL,0,1,Simbad,83.81798,-69.04772,20.564,20.253,19.702,19.856,0.244,0.072,0.077,0.113,10
0.208363,83.830125,-67.2671667,LMC,OGLE-LMC-HB-0341,MS,05 35 19.23,-67 16 01.8,LMC518.19.5811,OGLE-LMC-ECL-35756,14.092,13.938,16.15973426,9003.5143,0.097,0.6667,88.24,88.07,ECL,0,1,Simbad,83.83010,-67.26711,13.020,13.742,13.856,14.115,0.021,0.073,0.018,0.021,10
0.320616,83.8481667,-68.8171944,LMC,OGLE-LMC-HB-0342,MS,05 35 23.56,-68 49 01.9,LMC517.10.33992,,15.527,15.425,6.66142638,9005.8772,0.027,0.2195,35.64,4.11,,1,0,Simbad,83.84824,-68.81711,14.340,15.028,15.165,15.320,0.032,0.017,0.030,0.153,10
3.163113,83.8481667,-68.8171944,LMC,OGLE-LMC-HB-0342,MS,05 35 23.56,-68 49 01.9,LMC517.10.33992,,15.527,15.425,6.66142638,9005.8772,0.027,0.2195,35.64,4.11,,1,0,Simbad,83.84606,-68.81763,19.336,19.268,19.148,19.136,0.098,0.058,0.110,0.101,10
3.711870,83.8481667,-68.8171944,LMC,OGLE-LMC-HB-0342,MS,05 35 23.56,-68 49 01.9,LMC517.10.33992,,15.527,15.425,6.66142638,9005.8772,0.027,0.2195,35.64,4.11,,1,0,Simbad,83.85044,-68.81782,,22.669,21.331,20.696,,0.330,0.242,0.210,0
0.218764,83.863375,-67.9620278,LMC,OGLE-LMC-HB-0343,MS,05 35 27.21,-67 57 43.3,LMC518.02.2736,OGLE-LMC-ECL-35797,16.577,16.634,5.17029561,9001.2147,0.029,0.1669,89.02,103.19,,1,1,Simbad,83.86328,-67.96198,16.116,16.625,16.647,16.678,0.069,0.015,0.016,0.041,10
3.817692,83.863375,-67.9620278,LMC,OGLE-LMC-HB-0343,MS,05 35 27.21,-67 57 43.3,LMC518.02.2736,OGLE-LMC-ECL-35797,16.577,16.634,5.17029561,9001.2147,0.029,0.1669,89.02,103.19,,1,1,Simbad,83.86541,-67.96129,,22.215,22.112,,,0.203,0.268,,0
0.086497,83.9060833,-69.2647778,LMC,OGLE-LMC-HB-0344,RG,05 35 37.46,-69 15 53.2,LMC517.02.22143,MACHO--82.9009.83,16.1,17.857,418.17095394,9359.5037,0.033,0.2816,70.03,33.59,,1,0,Simbad,83.90602,-69.26479,,19.170,17.401,15.691,,0.051,0.070,0.050,0
2.277649,83.9060833,-69.2647778,LMC,OGLE-LMC-HB-0344,RG,05 35 37.46,-69 15 53.2,LMC517.02.22143,MACHO--82.9009.83,16.1,17.857,418.17095394,9359.5037,0.033,0.2816,70.03,33.59,,1,0,Simbad,83.90601,-69.26541,19.567,19.353,19.252,18.676,0.364,0.074,0.161,0.127,10
2.724097,83.9060833,-69.2647778,LMC,OGLE-LMC-HB-0344,RG,05 35 37.46,-69 15 53.2,LMC517.02.22143,MACHO--82.9009.83,16.1,17.857,418.17095394,9359.5037,0.033,0.2816,70.03,33.59,,1,0,Simbad,83.90763,-69.26530,,20.839,20.188,,,0.136,0.116,,0
3.437296,83.9060833,-69.2647778,LMC,OGLE-LMC-HB-0344,RG,05 35 37.46,-69 15 53.2,LMC517.02.22143,MACHO--82.9009.83,16.1,17.857,418.17095394,9359.5037,0.033,0.2816,70.03,33.59,,1,0,Simbad,83.90652,-69.26572,19.523,19.688,19.613,,0.139,0.097,0.132,,0
0.164967,83.9805,-70.4798056,LMC,OGLE-LMC-HB-0345,RG,05 35 55.32,-70 28 47.3,LMC516.02.39017,,15.649,17.472,324.90058429,9139.5854,0.042,0.1254,57.85,150.55,,1,0,Simbad,83.98052,-70.47976,19.919,18.671,16.569,15.177,0.164,0.067,0.063,0.055,20
3.009729,83.9805,-70.4798056,LMC,OGLE-LMC-HB-0345,RG,05 35 55.32,-70 28 47.3,LMC516.02.39017,,15.649,17.472,324.90058429,9139.5854,0.042,0.1254,57.85,150.55,,1,0,Simbad,83.97828,-70.47942,,19.904,19.671,,,0.086,0.161,,0
4.057888,83.9805,-70.4798056,LMC,OGLE-LMC-HB-0345,RG,05 35 55.32,-70 28 47.3,LMC516.02.39017,,15.649,17.472,324.90058429,9139.5854,0.042,0.1254,57.85,150.55,,1,0,Simbad,83.98068,-70.47868,20.155,18.665,17.298,16.028,0.205,0.053,0.059,0.227,0
4.102059,83.9805,-70.4798056,LMC,OGLE-LMC-HB-0345,RG,05 35 55.32,-70 28 47.3,LMC516.02.39017,,15.649,17.472,324.90058429,9139.5854,0.042,0.1254,57.85,150.55,,1,0,Simbad,83.98383,-70.47956,,22.498,21.448,,,0.415,0.247,,0
4.216662,83.9805,-70.4798056,LMC,OGLE-LMC-HB-0345,RG,05 35 55.32,-70 28 47.3,LMC516.02.39017,,15.649,17.472,324.90058429,9139.5854,0.042,0.1254,57.85,150.55,,1,0,Simbad,83.98296,-70.48064,19.535,20.009,19.871,19.128,0.136,0.072,0.206,0.121,0
4.873817,83.9805,-70.4798056,LMC,OGLE-LMC-HB-0345,RG,05 35 55.32,-70 28 47.3,LMC516.02.39017,,15.649,17.472,324.90058429,9139.5854,0.042,0.1254,57.85,150.55,,1,0,Simbad,83.98352,-70.48071,,20.424,19.918,19.255,,0.243,0.207,0.118,0
0.272424,84.002,-69.4905556,LMC,OGLE-LMC-HB-0346,MS,05 36 00.48,-69 29 26.0,LMC516.27.38569,MACHO--81.9006.10,14.548,14.561,20.40130101,9013.5908,0.026,0.4711,56.38,64.19,,1,0,Simbad,84.00200,-69.49048,13.529,14.188,14.137,14.241,0.034,0.030,0.044,0.039,10
4.707329,84.002,-69.4905556,LMC,OGLE-LMC-HB-0346,MS,05 36 00.48,-69 29 26.0,LMC516.27.38569,MACHO--81.9006.10,14.548,14.561,20.40130101,9013.5908,0.026,0.4711,56.38,64.19,,1,0,Simbad,84.00492,-69.49137,19.685,20.182,19.261,17.875,0.188,0.074,0.162,0.046,20
0.362271,84.0040417,-69.7075278,LMC,OGLE-LMC-HB-0347,MS,05 36 00.97,-69 42 27.1,LMC516.19.56963,OGLE-LMC-ECL-20218,14.637,14.467,7.657656,9000.6905,0.064,0.6786,89.14,95.43,ECL,0,1,Simbad,84.00411,-69.70743,13.114,13.988,14.086,14.288,0.023,0.036,0.040,0.046,10
4.188378,84.0040417,-69.7075278,LMC,OGLE-LMC-HB-0347,MS,05 36 00.97,-69 42 27.1,LMC516.19.56963,OGLE-LMC-ECL-20218,14.637,14.467,7.657656,9000.6905,0.064,0.6786,89.14,95.43,ECL,0,1,Simbad,84.00459,-69.70638,,21.017,20.227,,,0.276,0.332,,0
0.152147,84.0559583,-68.9289722,LMC,OGLE-LMC-HB-0348,MS,05 36 13.43,-68 55 44.3,LMC517.10.23,MCPS-084.05595-68.92893,14.412,14.338,8.67916557,9000.5284,0.015,0.338,24.76,40.25,,1,0,Simbad,84.05595,-68.92893,13.092,13.894,13.990,14.204,0.022,0.075,0.023,0.038,10
0.283599,84.065875,-69.5627778,LMC,OGLE-LMC-HB-0349,RG,05 36 15.81,-69 33 46.0,LMC516.27.31496,,16.288,17.928,594.318849,9381.392,0.034,0.5269,62.8,24.15,,1,0,Simbad,84.06576,-69.56271,,18.951,17.382,15.901,,0.043,0.051,0.042,0
2.244774,84.065875,-69.5627778,LMC,OGLE-LMC-HB-0349,RG,05 36 15.81,-69 33 46.0,LMC516.27.31496,,16.288,17.928,594.318849,9381.392,0.034,0.5269,62.8,24.15,,1,0,Simbad,84.06721,-69.56319,20.063,19.472,18.696,17.931,0.204,0.058,0.062,0.085,20
4.255796,84.065875,-69.5627778,LMC,OGLE-LMC-HB-0349,RG,05 36 15.81,-69 33 46.0,LMC516.27.31496,,16.288,17.928,594.318849,9381.392,0.034,0.5269,62.8,24.15,,1,0,Simbad,84.06631,-69.56395,20.340,20.201,19.379,18.731,0.253,0.099,0.074,0.066,10
0.456377,84.1075417,-69.4867222,LMC,OGLE-LMC-HB-0350,MS,05 36 25.81,-69 29 12.2,LMC516.27.38572,,14.713,14.645,4.95038812,9001.2363,0.019,0.3054,40.21,117.99,TEO,1,0,Simbad,84.10745,-69.48660,13.352,14.179,14.093,14.457,0.036,0.030,0.050,0.042,10
3.807669,84.1075417,-69.4867222,LMC,OGLE-LMC-HB-0350,MS,05 36 25.81,-69 29 12.2,LMC516.27.38572,,14.713,14.645,4.95038812,9001.2363,0.019,0.3054,40.21,117.99,TEO,1,0,Simbad,84.10683,-69.48775,11.923,12.944,13.016,13.456,0.010,0.010,0.010,0.042,11
4.300171,84.1075417,-69.4867222,LMC,OGLE-LMC-HB-0350,MS,05 36 25.81,-69 29 12.2,LMC516.27.38572,,14.713,14.645,4.95038812,9001.2363,0.019,0.3054,40.21,117.99,TEO,1,0,Simbad,84.10803,-69.48554,,19.340,19.750,,,0.128,0.303,,0
4.918735,84.1075417,-69.4867222,LMC,OGLE-LMC-HB-0350,MS,05 36 25.81,-69 29 12.2,LMC516.27.38572,,14.713,14.645,4.95038812,9001.2363,0.019,0.3054,40.21,117.99,TEO,1,0,Simbad,84.11107,-69.48730,20.004,19.476,18.699,17.498,0.179,0.090,0.163,0.051,10
0.277720,84.190125,-70.0283889,LMC,OGLE-LMC-HB-0351,RG,05 36 45.63,-70 01 42.2,LMC516.10.24687,,15.613,17.273,316.55436033,9290.9309,0.054,0.3264,55.31,162.39,TEO,1,0,Simbad,84.18993,-70.02835,20.719,18.483,16.802,15.277,0.256,0.040,0.046,0.038,10
3.172168,84.190125,-70.0283889,LMC,OGLE-LMC-HB-0351,RG,05 36 45.63,-70 01 42.2,LMC516.10.24687,,15.613,17.273,316.55436033,9290.9309,0.054,0.3264,55.31,162.39,TEO,1,0,Simbad,84.18788,-70.02882,20.686,20.802,19.631,,0.353,0.084,0.375,,0
3.278303,84.190125,-70.0283889,LMC,OGLE-LMC-HB-0351,RG,05 36 45.63,-70 01 42.2,LMC516.10.24687,,15.613,17.273,316.55436033,9290.9309,0.054,0.3264,55.31,162.39,TEO,1,0,Simbad,84.19258,-70.02874,20.433,20.660,20.038,20.580,0.180,0.095,0.134,0.303,0
4.539663,84.190125,-70.0283889,LMC,OGLE-LMC-HB-0351,RG,05 36 45.63,-70 01 42.2,LMC516.10.24687,,15.613,17.273,316.55436033,9290.9309,0.054,0.3264,55.31,162.39,TEO,1,0,Simbad,84.19117,-70.02718,20.293,20.104,19.585,19.491,0.181,0.063,0.095,0.130,10
0.289125,84.213375,-69.9439444,LMC,OGLE-LMC-HB-0352,RG,05 36 51.21,-69 56 38.2,LMC516.10.35566,,16.509,18.362,330.21060583,9328.668,0.045,0.221,58.84,59.03,,1,0,Simbad,84.21317,-69.94398,,19.582,17.916,16.155,,0.068,0.068,0.055,0
2.206889,84.213375,-69.9439444,LMC,OGLE-LMC-HB-0352,RG,05 36 51.21,-69 56 38.2,LMC516.10.35566,,16.509,18.362,330.21060583,9328.668,0.045,0.221,58.84,59.03,,1,0,Simbad,84.21251,-69.94448,,19.970,19.237,18.562,,0.089,0.133,0.109,0
3.663770,84.213375,-69.9439444,LMC,OGLE-LMC-HB-0352,RG,05 36 51.21,-69 56 38.2,LMC516.10.35566,,16.509,18.362,330.21060583,9328.668,0.045,0.221,58.84,59.03,,1,0,Simbad,84.21512,-69.94312,20.545,20.157,19.024,18.104,0.228,0.074,0.186,0.076,10
4.116295,84.213375,-69.9439444,LMC,OGLE-LMC-HB-0352,RG,05 36 51.21,-69 56 38.2,LMC516.10.35566,,16.509,18.362,330.21060583,9328.668,0.045,0.221,58.84,59.03,,1,0,Simbad,84.21133,-69.94304,,21.579,20.920,20.413,,0.166,0.196,0.192,0
4.485499,84.213375,-69.9439444,LMC,OGLE-LMC-HB-0352,RG,05 36 51.21,-69 56 38.2,LMC516.10.35566,,16.509,18.362,330.21060583,9328.668,0.045,0.221,58.84,59.03,,1,0,Simbad,84.20976,-69.94382,,21.874,21.606,20.237,,0.218,0.289,0.187,0
4.824040,84.213375,-69.9439444,LMC,OGLE-LMC-HB-0352,RG,05 36 51.21,-69 56 38.2,LMC516.10.35566,,16.509,18.362,330.21060583,9328.668,0.045,0.221,58.84,59.03,,1,0,Simbad,84.21708,-69.94437,20.680,20.001,19.694,19.655,0.176,0.077,0.076,0.135,10
0.164646,84.2134167,-69.9935278,LMC,OGLE-LMC-HB-0353,RG,05 36 51.22,-69 59 36.7,LMC516.10.24792,,16.021,17.877,663.71029203,9396.6682,0.059,0.5066,61.51,84.97,,1,0,Simbad,84.21328,-69.99352,20.467,19.019,17.343,15.635,0.221,0.056,0.038,0.036,10
3.009684,84.2134167,-69.9935278,LMC,OGLE-LMC-HB-0353,RG,05 36 51.22,-69 59 36.7,LMC516.10.24792,,16.021,17.877,663.71029203,9396.6682,0.059,0.5066,61.51,84.97,,1,0,Simbad,84.21238,-69.99277,,21.762,20.918,,,0.187,0.207,,0
3.343881,84.2134167,-69.9935278,LMC,OGLE-LMC-HB-0353,RG,05 36 51.22,-69 59 36.7,LMC516.10.24792,,16.021,17.877,663.71029203,9396.6682,0.059,0.5066,61.51,84.97,,1,0,Simbad,84.21479,-69.99433,,21.094,19.852,19.317,,0.157,0.078,0.110,0
3.577198,84.2134167,-69.9935278,LMC,OGLE-LMC-HB-0353,RG,05 36 51.22,-69 59 36.7,LMC516.10.24792,,16.021,17.877,663.71029203,9396.6682,0.059,0.5066,61.51,84.97,,1,0,Simbad,84.21060,-69.99377,20.240,20.512,20.074,,0.187,0.100,0.095,,0
3.769867,84.2134167,-69.9935278,LMC,OGLE-LMC-HB-0353,RG,05 36 51.22,-69 59 36.7,LMC516.10.24792,,16.021,17.877,663.71029203,9396.6682,0.059,0.5066,61.51,84.97,,1,0,Simbad,84.21504,-69.99264,19.623,19.390,18.337,17.644,0.106,0.079,0.070,0.066,10
3.982714,84.2134167,-69.9935278,LMC,OGLE-LMC-HB-0353,RG,05 36 51.22,-69 59 36.7,LMC516.10.24792,,16.021,17.877,663.71029203,9396.6682,0.059,0.5066,61.51,84.97,,1,0,Simbad,84.21023,-69.99335,,20.336,19.878,19.563,,0.093,0.085,0.110,0
0.451618,84.2552083,-68.4344167,LMC,OGLE-LMC-HB-0354,RG,05 37 01.25,-68 26 03.9,LMC517.18.33377,EROS2-star-lm022-4k-12751,15.493,17.033,418.90159704,9184.2913,0.032,0.2848,73.74,38.05,,1,0,Simbad,84.25553,-68.43437,19.786,18.266,16.773,15.236,0.087,0.038,0.031,0.042,10
3.028565,84.2552083,-68.4344167,LMC,OGLE-LMC-HB-0354,RG,05 37 01.25,-68 26 03.9,LMC517.18.33377,EROS2-star-lm022-4k-12751,15.493,17.033,418.90159704,9184.2913,0.032,0.2848,73.74,38.05,,1,0,Simbad,84.25747,-68.43430,19.867,19.473,18.576,17.689,0.094,0.046,0.060,0.058,10
4.244867,84.2552083,-68.4344167,LMC,OGLE-LMC-HB-0354,RG,05 37 01.25,-68 26 03.9,LMC517.18.33377,EROS2-star-lm022-4k-12751,15.493,17.033,418.90159704,9184.2913,0.032,0.2848,73.74,38.05,,1,0,Simbad,84.25500,-68.43324,,20.776,20.847,20.350,,0.113,0.145,0.176,0
0.177568,84.2555,-71.3566389,LMC,OGLE-LMC-HB-0355,RG,05 37 01.32,-71 21 23.9,LMC515.10.32701,OGLE-LMC-ECL-20686,15.898,17.613,364.88131046,9246.8072,0.047,0.2835,88.57,100.85,,1,1,Simbad,84.25540,-71.35660,,18.906,17.291,15.681,,0.033,0.024,0.028,0
3.143774,84.2555,-71.3566389,LMC,OGLE-LMC-HB-0355,RG,05 37 01.32,-71 21 23.9,LMC515.10.32701,OGLE-LMC-ECL-20686,15.898,17.613,364.88131046,9246.8072,0.047,0.2835,88.57,100.85,,1,1,Simbad,84.25782,-71.35710,,20.742,19.600,19.430,,0.301,0.061,0.081,0
4.912035,84.2555,-71.3566389,LMC,OGLE-LMC-HB-0355,RG,05 37 01.32,-71 21 23.9,LMC515.10.32701,OGLE-LMC-ECL-20686,15.898,17.613,364.88131046,9246.8072,0.047,0.2835,88.57,100.85,,1,1,Simbad,84.25934,-71.35604,,20.816,19.980,19.163,,0.121,0.126,0.102,0
0.148795,84.3538333,-69.3348611,LMC,OGLE-LMC-HB-0356,MS,05 37 24.92,-69 20 05.5,LMC516.26.41372,OGLE-LMC-ECL-20866,15.999,15.993,9.4977813,9008.466,0.009,0.5436,28.53,60.26,ECL,0,1,Simbad,84.35382,-69.33482,14.826,15.685,15.656,15.873,0.034,0.030,0.025,0.042,10
4.933312,84.3538333,-69.3348611,LMC,OGLE-LMC-HB-0356,MS,05 37 24.92,-69 20 05.5,LMC516.26.41372,OGLE-LMC-ECL-20866,15.999,15.993,9.4977813,9008.466,0.009,0.5436,28.53,60.26,ECL,0,1,Simbad,84.35614,-69.33376,,22.135,20.505,,,0.257,0.201,,0
0.202782,84.3880833,-69.8327778,LMC,OGLE-LMC-HB-0357,RG,05 37 33.14,-69 49 58.0,LMC516.18.37071,2MASS-J05373315-6949580,15.969,17.426,297.98203798,9072.5517,0.063,0.3071,67.39,157.77,,1,1,Simbad,84.38825,-69.83277,19.563,18.437,16.957,15.449,0.120,0.070,0.041,0.051,10
1.290208,84.3880833,-69.8327778,LMC,OGLE-LMC-HB-0357,RG,05 37 33.14,-69 49 58.0,LMC516.18.37071,2MASS-J05373315-6949580,15.969,17.426,297.98203798,9072.5517,0.063,0.3071,67.39,157.77,,1,1,Simbad,84.38895,-69.83258,,20.451,19.723,,,0.172,0.400,,0
2.855230,84.3880833,-69.8327778,LMC,OGLE-LMC-HB-0357,RG,05 37 33.14,-69 49 58.0,LMC516.18.37071,2MASS-J05373315-6949580,15.969,17.426,297.98203798,9072.5517,0.063,0.3071,67.39,157.77,,1,1,Simbad,84.38649,-69.83335,21.083,20.172,19.382,18.265,0.303,0.042,0.054,0.089,10
4.026626,84.3880833,-69.8327778,LMC,OGLE-LMC-HB-0357,RG,05 37 33.14,-69 49 58.0,LMC516.18.37071,2MASS-J05373315-6949580,15.969,17.426,297.98203798,9072.5517,0.063,0.3071,67.39,157.77,,1,1,Simbad,84.38484,-69.83275,19.788,19.512,18.763,17.967,0.135,0.047,0.040,0.065,10
4.178808,84.3880833,-69.8327778,LMC,OGLE-LMC-HB-0357,RG,05 37 33.14,-69 49 58.0,LMC516.18.37071,2MASS-J05373315-6949580,15.969,17.426,297.98203798,9072.5517,0.063,0.3071,67.39,157.77,,1,1,Simbad,84.38768,-69.83393,,21.197,20.806,20.137,,0.094,0.116,0.126,0
0.328690,84.3991667,-70.1211111,LMC,OGLE-LMC-HB-0358,RG,05 37 35.80,-70 07 16.0,LMC516.09.42864,,16.018,17.504,285.61169374,9160.3652,0.031,0.145,82.36,59.02,OSARG,1,0,Simbad,84.39911,-70.12120,20.054,18.467,16.993,15.681,0.200,0.050,0.083,0.036,10
3.727903,84.3991667,-70.1211111,LMC,OGLE-LMC-HB-0358,RG,05 37 35.80,-70 07 16.0,LMC516.09.42864,,16.018,17.504,285.61169374,9160.3652,0.031,0.145,82.36,59.02,OSARG,1,0,Simbad,84.40193,-70.12155,,20.053,19.471,18.452,,0.079,0.231,0.065,0
3.775440,84.3991667,-70.1211111,LMC,OGLE-LMC-HB-0358,RG,05 37 35.80,-70 07 16.0,LMC516.09.42864,,16.018,17.504,285.61169374,9160.3652,0.031,0.145,82.36,59.02,OSARG,1,0,Simbad,84.39832,-70.12212,,20.289,19.333,18.520,,0.097,0.099,0.465,0
4.668110,84.3991667,-70.1211111,LMC,OGLE-LMC-HB-0358,RG,05 37 35.80,-70 07 16.0,LMC516.09.42864,,16.018,17.504,285.61169374,9160.3652,0.031,0.145,82.36,59.02,OSARG,1,0,Simbad,84.39555,-70.12070,19.637,20.401,19.808,19.703,0.178,0.107,0.170,0.145,10
4.998367,84.3991667,-70.1211111,LMC,OGLE-LMC-HB-0358,RG,05 37 35.80,-70 07 16.0,LMC516.09.42864,,16.018,17.504,285.61169374,9160.3652,0.031,0.145,82.36,59.02,OSARG,1,0,Simbad,84.39981,-70.11974,20.401,20.145,19.697,20.145,0.227,0.106,0.120,0.254,0
0.116293,84.431,-70.7331667,LMC,OGLE-LMC-HB-0359,RG,05 37 43.44,-70 43 59.4,LMC515.27.7405,,16.011,17.578,348.21898749,9020.4473,0.022,0.2123,57.1,117.7,,1,0,Simbad,84.43106,-70.73314,,18.847,17.285,15.721,,0.045,0.036,0.031,0
2.095889,84.431,-70.7331667,LMC,OGLE-LMC-HB-0359,RG,05 37 43.44,-70 43 59.4,LMC515.27.7405,,16.011,17.578,348.21898749,9020.4473,0.022,0.2123,57.1,117.7,,1,0,Simbad,84.42937,-70.73294,20.368,18.883,17.642,16.315,0.155,0.042,0.073,0.041,10
2.833198,84.431,-70.7331667,LMC,OGLE-LMC-HB-0359,RG,05 37 43.44,-70 43 59.4,LMC515.27.7405,,16.011,17.578,348.21898749,9020.4473,0.022,0.2123,57.1,117.7,,1,0,Simbad,84.43165,-70.73241,20.253,20.146,20.024,20.626,0.165,0.065,0.087,0.291,0
3.221321,84.431,-70.7331667,LMC,OGLE-LMC-HB-0359,RG,05 37 43.44,-70 43 59.4,LMC515.27.7405,,16.011,17.578,348.21898749,9020.4473,0.022,0.2123,57.1,117.7,,1,0,Simbad,84.43085,-70.73406,19.047,19.213,19.198,19.230,0.069,0.044,0.077,0.081,10
4.055635,84.431,-70.7331667,LMC,OGLE-LMC-HB-0359,RG,05 37 43.44,-70 43 59.4,LMC515.27.7405,,16.011,17.578,348.21898749,9020.4473,0.022,0.2123,57.1,117.7,,1,0,Simbad,84.43439,-70.73302,21.514,20.387,19.249,18.296,0.363,0.074,0.038,0.053,10
4.386164,84.431,-70.7331667,LMC,OGLE-LMC-HB-0359,RG,05 37 43.44,-70 43 59.4,LMC515.27.7405,,16.011,17.578,348.21898749,9020.4473,0.022,0.2123,57.1,117.7,,1,0,Simbad,84.42906,-70.73213,,20.487,19.474,18.453,,0.436,0.063,0.068,0
0.280720,84.435375,-68.0332778,LMC,OGLE-LMC-HB-0360,RG,05 37 44.49,-68 01 59.8,LMC554.25.15,EROS2-star-lm022-2k-4629,14.614,16.399,694.27523509,9371.9587,0.129,0.4005,58.53,36.13,,0,0,Simbad,84.43536,-68.03320,19.502,17.740,16.084,14.352,0.226,0.033,0.018,0.039,10
4.761083,84.435375,-68.0332778,LMC,OGLE-LMC-HB-0360,RG,05 37 44.49,-68 01 59.8,LMC554.25.15,EROS2-star-lm022-2k-4629,14.614,16.399,694.27523509,9371.9587,0.129,0.4005,58.53,36.13,,0,0,Simbad,84.43413,-68.03204,,22.483,21.383,,,0.233,0.129,,0
0.142861,84.4630417,-69.5406389,LMC,OGLE-LMC-HB-0361,MS,05 37 51.13,-69 32 26.3,LMC516.26.20393,,16.987,17.545,62.61625729,9006.4099,0.058,0.4127,33.39,47.69,,1,0,Simbad,84.46302,-69.54060,17.465,17.624,17.119,16.732,0.062,0.035,0.046,0.042,10
4.703638,84.4630417,-69.5406389,LMC,OGLE-LMC-HB-0361,MS,05 37 51.13,-69 32 26.3,LMC516.26.20393,,16.987,17.545,62.61625729,9006.4099,0.058,0.4127,33.39,47.69,,1,0,Simbad,84.46150,-69.54183,,21.555,20.858,,,0.187,0.267,,0
0.104624,84.4837917,-69.60125,LMC,OGLE-LMC-HB-0362,RG,05 37 56.11,-69 36 04.5,,2MASS-J05375610-6936045,15.092,16.696,303.25043243,9011.2075,0.114,0.2573,63.35,175.62,,1,1,Simbad,84.48387,-69.60124,19.981,18.123,16.644,15.070,0.142,0.050,0.068,0.051,10
1.945048,84.4837917,-69.60125,LMC,OGLE-LMC-HB-0362,RG,05 37 56.11,-69 36 04.5,,2MASS-J05375610-6936045,15.092,16.696,303.25043243,9011.2075,0.114,0.2573,63.35,175.62,,1,1,Simbad,84.48522,-69.60146,20.980,21.847,20.750,,0.304,0.384,0.237,,0
2.097843,84.4837917,-69.60125,LMC,OGLE-LMC-HB-0362,RG,05 37 56.11,-69 36 04.5,,2MASS-J05375610-6936045,15.092,16.696,303.25043243,9011.2075,0.114,0.2573,63.35,175.62,,1,1,Simbad,84.48231,-69.60098,20.528,20.111,18.466,16.822,0.358,0.074,0.041,0.056,20
0.211941,84.5317083,-71.7481111,LMC,OGLE-LMC-HB-0363,RG,05 38 07.61,-71 44 53.2,LMC515.02.32,,16.203,17.716,284.51860102,9073.5025,0.045,0.3339,77.6,71.7,,1,0,Simbad,84.53162,-71.74806,20.209,18.758,17.457,15.941,0.219,0.039,0.028,0.035,10
3.012941,84.5317083,-71.7481111,LMC,OGLE-LMC-HB-0363,RG,05 38 07.61,-71 44 53.2,LMC515.02.32,,16.203,17.716,284.51860102,9073.5025,0.045,0.3339,77.6,71.7,,1,0,Simbad,84.53295,-71.74737,,20.410,19.598,18.806,,0.088,0.063,0.070,0
3.827878,84.5317083,-71.7481111,LMC,OGLE-LMC-HB-0363,RG,05 38 07.61,-71 44 53.2,LMC515.02.32,,16.203,17.716,284.51860102,9073.5025,0.045,0.3339,77.6,71.7,,1,0,Simbad,84.52984,-71.74900,20.887,21.847,21.222,,0.441,0.243,0.141,,0
4.467245,84.5317083,-71.7481111,LMC,OGLE-LMC-HB-0363,RG,05 38 07.61,-71 44 53.2,LMC515.02.32,,16.203,17.716,284.51860102,9073.5025,0.045,0.3339,77.6,71.7,,1,0,Simbad,84.53121,-71.74688,20.180,19.392,18.300,17.169,0.202,0.045,0.040,0.039,10
0.590556,84.547,-68.1756389,LMC,OGLE-LMC-HB-0364,RG,05 38 11.28,-68 10 32.3,LMC554.16.16216,,15.527,16.914,499.38185473,9458.5384,0.049,0.4484,63.93,169.67,OSARG,1,0,Simbad,84.54677,-68.17550,19.001,18.119,16.813,15.322,0.064,0.098,0.035,0.049,10
4.258456,84.547,-68.1756389,LMC,OGLE-LMC-HB-0364,RG,05 38 11.28,-68 10 32.3,LMC554.16.16216,,15.527,16.914,499.38185473,9458.5384,0.049,0.4484,63.93,169.67,OSARG,1,0,Simbad,84.54948,-68.17638,16.995,17.471,17.399,17.457,0.140,0.063,0.039,0.066,10
0.200912,84.6714583,-67.9685556,LMC,OGLE-LMC-HB-0366,RG,05 38 41.15,-67 58 06.8,LMC554.24.23,,13.991,15.295,657.84568968,9521.9243,0.017,0.229,61.73,155.97,ECL,0,0,Simbad,84.67144,-67.96850,16.339,16.150,14.977,13.806,0.059,0.015,0.083,0.140,10
3.005902,84.6714583,-67.9685556,LMC,OGLE-LMC-HB-0366,RG,05 38 41.15,-67 58 06.8,LMC554.24.23,,13.991,15.295,657.84568968,9521.9243,0.017,0.229,61.73,155.97,ECL,0,0,Simbad,84.67329,-67.96903,17.301,17.900,17.915,17.930,0.054,0.041,0.057,0.097,10
