ID,irslope,ac
OGLE LMC-HB-0371,-0.1442993300555942,-0.26748710815416793
OGLE LMC-HB-0372,-0.10172076922145024,-0.5571855143358969
OGLE LMC-HB-0373,0.03933207783153467,-0.7266551155235202
OGLE LMC-HB-0374,-0.11712044181438,-0.9134231738808521
OGLE LMC-HB-0375,-0.16238962317185313,-0.7888934755319507
OGLE LMC-HB-0376,0.011345817510351339,-0.8429995454001382
OGLE LMC-HB-0377,-0.03435021313396196,-0.8096858830001427
OGLE LMC-HB-0378,-0.2913536863432971,-0.20177675984258903
OGLE LMC-HB-0379,0.06324632783884114,-0.7957041024049188
OGLE LMC-HB-0380,-0.09913899141395674,-0.631121948601365
OGLE LMC-HB-0381,0.11897230752098371,-0.7271880932252608
OGLE LMC-HB-0382,0.16982371654926967,-0.8148503342862725
OGLE LMC-HB-0383,-0.6509709871635597,0.565004704862987
OGLE LMC-HB-0384,0.0491572996649156,-0.8735613337887247
OGLE LMC-HB-0385,0.05692129776275057,-0.3708471470413004
OGLE LMC-HB-0386,-3.1125105374942863,1.1040038181507494
OGLE LMC-HB-0387,-0.3691251271616351,-0.12299185828092893
OGLE LMC-HB-0388,0.12209686189605992,-0.45791582220231936
OGLE LMC-HB-0389,-0.3981077728629847,0.6155864289862722
OGLE LMC-HB-0390,-0.1054608236382679,-0.49358774174844045
OGLE LMC-HB-0391,-0.050082789435158426,-0.6462872802831484
OGLE LMC-HB-0392,0.4094363495130446,0.8370344422369755
OGLE LMC-HB-0393,0.08752834615726626,-0.7328849828301959
OGLE LMC-HB-0394,-0.5676738777272848,-0.334463385423904
OGLE LMC-HB-0395,-0.13004978634926645,-0.9267959369938849
OGLE LMC-HB-0396,0.10788729330278184,-0.7661138572795599
OGLE LMC-HB-0397,0.30833098916372853,-0.811490145070352
OGLE LMC-HB-0398,0.1064005174693307,-0.7191563422053417
OGLE LMC-HB-0399,-0.06986912024509173,-0.9975719829603694
